,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
417,2023-03-05,2023-03-05 21:01:21.455000+05:30,24959,od_1677385001582283,-670.0," Bought 10.00 shares x N (Rs. 67.00 each) , Limit Order",Bought,10.0,N,67.0,670.0,-9137.0,72.0,33.0,10.0,330.0
416,2023-03-05,2023-03-05 21:01:54.570000+05:30,24959,od_1677385001582307,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-9467.0,38.0,67.0,10.0,670.0
415,2023-03-05,2023-03-05 21:02:01.189000+05:30,24959,od_1677385001582283,469.0," Cancelled 7.00 shares x N (Rs. 67.00 each) , ",Cancelled,7.0,N,67.0,469.0,-8998.0,72.0,33.0,-7.0,-231.0
414,2023-03-05,2023-03-05 21:02:02.183000+05:30,24959,od_1677385001582315,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-9618.0,67.0,38.0,10.0,380.0
413,2023-03-05,2023-03-05 21:02:34.860000+05:30,24959,od_1677385001582307,330.0," Cancelled 10.00 shares x Y (Rs. 33.00 each) , ",Cancelled,10.0,Y,33.0,330.0,-9288.0,38.0,67.0,-10.0,-670.0
412,2023-03-05,2023-03-05 21:02:35.716000+05:30,24959,od_1677385001582333,-300.0," Bought 10.00 shares x Y (Rs. 30.00 each) , Limit Order",Bought,10.0,Y,30.0,300.0,-9588.0,35.0,70.0,10.0,700.0
411,2023-03-05,2023-03-05 21:02:42.275000+05:30,24959,od_1677385001582315,434.0," Cancelled 7.00 shares x N (Rs. 62.00 each) , ",Cancelled,7.0,N,62.0,434.0,-9154.0,67.0,38.0,-7.0,-266.0
410,2023-03-05,2023-03-05 21:02:43.073000+05:30,24959,od_1677385001582340,-640.0," Bought 10.00 shares x N (Rs. 64.00 each) , Limit Order",Bought,10.0,N,64.0,640.0,-9794.0,69.0,36.0,10.0,360.0
409,2023-03-05,2023-03-05 21:03:17.488000+05:30,24959,od_1677385001582333,300.0," Cancelled 10.00 shares x Y (Rs. 30.00 each) , ",Cancelled,10.0,Y,30.0,300.0,-9494.0,35.0,70.0,-10.0,-700.0
408,2023-03-05,2023-03-05 21:03:18.198000+05:30,24959,od_1677385001582355,-340.0," Bought 10.00 shares x Y (Rs. 34.00 each) , Limit Order",Bought,10.0,Y,34.0,340.0,-9834.0,39.0,66.0,10.0,660.0
407,2023-03-05,2023-03-05 21:03:24.538000+05:30,24959,od_1677385001582340,512.0," Cancelled 8.00 shares x N (Rs. 64.00 each) , ",Cancelled,8.0,N,64.0,512.0,-9322.0,69.0,36.0,-8.0,-288.0
406,2023-03-05,2023-03-05 21:03:25.246000+05:30,24959,od_1677385001582360,-600.0," Bought 10.00 shares x N (Rs. 60.00 each) , Limit Order",Bought,10.0,N,60.0,600.0,-9922.0,65.0,40.0,10.0,400.0
405,2023-03-05,2023-03-05 21:03:59.620000+05:30,24959,od_1677385001582355,340.0," Cancelled 10.00 shares x Y (Rs. 34.00 each) , ",Cancelled,10.0,Y,34.0,340.0,-9582.0,39.0,66.0,-10.0,-660.0
404,2023-03-05,2023-03-05 21:04:00.431000+05:30,24959,od_1677385001582373,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-9902.0,37.0,68.0,10.0,680.0
403,2023-03-05,2023-03-05 21:04:07.135000+05:30,24959,od_1677385001582360,600.0," Cancelled 10.00 shares x N (Rs. 60.00 each) , ",Cancelled,10.0,N,60.0,600.0,-9302.0,65.0,40.0,-10.0,-400.0
402,2023-03-05,2023-03-05 21:04:07.865000+05:30,24959,od_1677385001582379,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-9922.0,67.0,38.0,10.0,380.0
401,2023-03-05,2023-03-05 21:04:39.711000+05:30,24959,od_1677385001582373,288.0," Cancelled 9.00 shares x Y (Rs. 32.00 each) , ",Cancelled,9.0,Y,32.0,288.0,-9634.0,37.0,68.0,-9.0,-612.0
400,2023-03-05,2023-03-05 21:04:40.410000+05:30,24959,od_1677385001582402,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-9964.0,38.0,67.0,10.0,670.0
399,2023-03-05,2023-03-05 21:04:46.695000+05:30,24959,od_1677385001582379,310.0," Cancelled 5.00 shares x N (Rs. 62.00 each) , ",Cancelled,5.0,N,62.0,310.0,-9654.0,67.0,38.0,-5.0,-190.0
398,2023-03-05,2023-03-05 21:04:47.583000+05:30,24959,od_1677385001582410,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-10264.0,66.0,39.0,10.0,390.0
397,2023-03-05,2023-03-05 21:05:25.589000+05:30,24959,od_1677385001582425,-300.0," Bought 10.00 shares x Y (Rs. 30.00 each) , Limit Order",Bought,10.0,Y,30.0,300.0,-10564.0,35.0,70.0,10.0,700.0
396,2023-03-05,2023-03-05 21:05:32.335000+05:30,24959,od_1677385001582410,610.0," Cancelled 10.00 shares x N (Rs. 61.00 each) , ",Cancelled,10.0,N,61.0,610.0,-9954.0,66.0,39.0,-10.0,-390.0
395,2023-03-05,2023-03-05 21:05:33.059000+05:30,24959,od_1677385001582435,-650.0," Bought 10.00 shares x N (Rs. 65.00 each) , Limit Order",Bought,10.0,N,65.0,650.0,-10604.0,70.0,35.0,10.0,350.0
394,2023-03-05,2023-03-05 21:06:06.354000+05:30,24959,od_1677385001582462,-300.0," Bought 10.00 shares x Y (Rs. 30.00 each) , Limit Order",Bought,10.0,Y,30.0,300.0,-10904.0,35.0,70.0,10.0,700.0
393,2023-03-05,2023-03-05 21:06:13.675000+05:30,24959,od_1677385001582464,-650.0," Bought 10.00 shares x N (Rs. 65.00 each) , Limit Order",Bought,10.0,N,65.0,650.0,-11554.0,70.0,35.0,10.0,350.0
392,2023-03-05,2023-03-05 21:06:45.845000+05:30,24959,od_1677385001582462,90.0," Cancelled 3.00 shares x Y (Rs. 30.00 each) , ",Cancelled,3.0,Y,30.0,90.0,-11464.0,35.0,70.0,-3.0,-210.0
391,2023-03-05,2023-03-05 21:06:46.745000+05:30,24959,od_1677385001582495,-310.0," Bought 10.00 shares x Y (Rs. 31.00 each) , Limit Order",Bought,10.0,Y,31.0,310.0,-11774.0,36.0,69.0,10.0,690.0
390,2023-03-05,2023-03-05 21:06:54.167000+05:30,24959,od_1677385001582507,-640.0," Bought 10.00 shares x N (Rs. 64.00 each) , Limit Order",Bought,10.0,N,64.0,640.0,-12414.0,69.0,36.0,10.0,360.0
389,2023-03-05,2023-03-05 21:07:30.824000+05:30,24959,od_1677385001582495,310.0," Cancelled 10.00 shares x Y (Rs. 31.00 each) , ",Cancelled,10.0,Y,31.0,310.0,-12104.0,36.0,69.0,-10.0,-690.0
388,2023-03-05,2023-03-05 21:07:32.064000+05:30,24959,od_1677385001582547,-300.0," Bought 10.00 shares x Y (Rs. 30.00 each) , Limit Order",Bought,10.0,Y,30.0,300.0,-12404.0,35.0,70.0,10.0,700.0
387,2023-03-05,2023-03-05 21:07:38.480000+05:30,24959,od_1677385001582558,-650.0," Bought 10.00 shares x N (Rs. 65.00 each) , Limit Order",Bought,10.0,N,65.0,650.0,-13054.0,70.0,35.0,10.0,350.0
386,2023-03-05,2023-03-05 21:08:09.539000+05:30,24959,od_1677385001582547,300.0," Cancelled 10.00 shares x Y (Rs. 30.00 each) , ",Cancelled,10.0,Y,30.0,300.0,-12754.0,35.0,70.0,-10.0,-700.0
385,2023-03-05,2023-03-05 21:08:10.991000+05:30,24959,od_1677385001582597,-270.0," Bought 10.00 shares x Y (Rs. 27.00 each) , Limit Order",Bought,10.0,Y,27.0,270.0,-13024.0,32.0,73.0,10.0,730.0
384,2023-03-05,2023-03-05 21:08:17.314000+05:30,24959,od_1677385001582604,-680.0," Bought 10.00 shares x N (Rs. 68.00 each) , Limit Order",Bought,10.0,N,68.0,680.0,-13704.0,73.0,32.0,10.0,320.0
383,2023-03-05,2023-03-05 21:08:53.279000+05:30,24959,od_1677385001582597,216.0," Cancelled 8.00 shares x Y (Rs. 27.00 each) , ",Cancelled,8.0,Y,27.0,216.0,-13488.0,32.0,73.0,-8.0,-584.0
382,2023-03-05,2023-03-05 21:08:54.003000+05:30,24959,od_1677385001582616,-270.0," Bought 10.00 shares x Y (Rs. 27.00 each) , Limit Order",Bought,10.0,Y,27.0,270.0,-13758.0,32.0,73.0,10.0,730.0
381,2023-03-05,2023-03-05 21:09:00.221000+05:30,24959,od_1677385001582604,612.0," Cancelled 9.00 shares x N (Rs. 68.00 each) , ",Cancelled,9.0,N,68.0,612.0,-13146.0,73.0,32.0,-9.0,-288.0
380,2023-03-05,2023-03-05 21:09:00.937000+05:30,24959,od_1677385001582621,-680.0," Bought 10.00 shares x N (Rs. 68.00 each) , Limit Order",Bought,10.0,N,68.0,680.0,-13826.0,73.0,32.0,10.0,320.0
379,2023-03-05,2023-03-05 21:09:36.392000+05:30,24959,od_1677385001582616,270.0," Cancelled 10.00 shares x Y (Rs. 27.00 each) , ",Cancelled,10.0,Y,27.0,270.0,-13556.0,32.0,73.0,-10.0,-730.0
378,2023-03-05,2023-03-05 21:09:37.109000+05:30,24959,od_1677385001582640,-280.0," Bought 10.00 shares x Y (Rs. 28.00 each) , Limit Order",Bought,10.0,Y,28.0,280.0,-13836.0,33.0,72.0,10.0,720.0
377,2023-03-05,2023-03-05 21:09:45.299000+05:30,24959,od_1677385001582650,-670.0," Bought 10.00 shares x N (Rs. 67.00 each) , Limit Order",Bought,10.0,N,67.0,670.0,-14506.0,72.0,33.0,10.0,330.0
376,2023-03-05,2023-03-05 21:10:22.241000+05:30,24959,od_1677385001582640,280.0," Cancelled 10.00 shares x Y (Rs. 28.00 each) , ",Cancelled,10.0,Y,28.0,280.0,-14226.0,33.0,72.0,-10.0,-720.0
375,2023-03-05,2023-03-05 21:10:22.999000+05:30,24959,od_1677385001582675,-310.0," Bought 10.00 shares x Y (Rs. 31.00 each) , Limit Order",Bought,10.0,Y,31.0,310.0,-14536.0,36.0,69.0,10.0,690.0
374,2023-03-05,2023-03-05 21:10:30.213000+05:30,24959,od_1677385001582650,469.0," Cancelled 7.00 shares x N (Rs. 67.00 each) , ",Cancelled,7.0,N,67.0,469.0,-14067.0,72.0,33.0,-7.0,-231.0
373,2023-03-05,2023-03-05 21:10:30.958000+05:30,24959,od_1677385001582678,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-14687.0,67.0,38.0,10.0,380.0
372,2023-03-05,2023-03-05 21:11:02.418000+05:30,24959,od_1677385001582675,124.0," Cancelled 4.00 shares x Y (Rs. 31.00 each) , ",Cancelled,4.0,Y,31.0,124.0,-14563.0,36.0,69.0,-4.0,-276.0
371,2023-03-05,2023-03-05 21:11:03.140000+05:30,24959,od_1677385001582694,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-14893.0,38.0,67.0,10.0,670.0
370,2023-03-05,2023-03-05 21:11:39.770000+05:30,24959,od_1677385001582713,-310.0," Bought 10.00 shares x Y (Rs. 31.00 each) , Limit Order",Bought,10.0,Y,31.0,310.0,-15203.0,36.0,69.0,10.0,690.0
369,2023-03-05,2023-03-05 21:11:49.382000+05:30,24959,od_1677385001582678,620.0," Cancelled 10.00 shares x N (Rs. 62.00 each) , ",Cancelled,10.0,N,62.0,620.0,-14583.0,67.0,38.0,-10.0,-380.0
368,2023-03-05,2023-03-05 21:11:50.165000+05:30,24959,od_1677385001582724,-640.0," Bought 10.00 shares x N (Rs. 64.00 each) , Limit Order",Bought,10.0,N,64.0,640.0,-15223.0,69.0,36.0,10.0,360.0
367,2023-03-05,2023-03-05 21:12:23.295000+05:30,24959,od_1677385001582713,310.0," Cancelled 10.00 shares x Y (Rs. 31.00 each) , ",Cancelled,10.0,Y,31.0,310.0,-14913.0,36.0,69.0,-10.0,-690.0
366,2023-03-05,2023-03-05 21:12:24.043000+05:30,24959,od_1677385001582743,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-15243.0,38.0,67.0,10.0,670.0
365,2023-03-05,2023-03-05 21:12:30.663000+05:30,24959,od_1677385001582724,640.0," Cancelled 10.00 shares x N (Rs. 64.00 each) , ",Cancelled,10.0,N,64.0,640.0,-14603.0,69.0,36.0,-10.0,-360.0
364,2023-03-05,2023-03-05 21:12:31.392000+05:30,24959,od_1677385001582748,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-15223.0,67.0,38.0,10.0,380.0
363,2023-03-05,2023-03-05 21:13:03.793000+05:30,24959,od_1677385001582765,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-15553.0,38.0,67.0,10.0,670.0
362,2023-03-05,2023-03-05 21:13:43.390000+05:30,24959,od_1677385001582787,-340.0," Bought 10.00 shares x Y (Rs. 34.00 each) , Limit Order",Bought,10.0,Y,34.0,340.0,-15893.0,39.0,66.0,10.0,660.0
361,2023-03-05,2023-03-05 21:13:53.696000+05:30,24959,od_1677385001582748,620.0," Cancelled 10.00 shares x N (Rs. 62.00 each) , ",Cancelled,10.0,N,62.0,620.0,-15273.0,67.0,38.0,-10.0,-380.0
360,2023-03-05,2023-03-05 21:13:54.414000+05:30,24959,od_1677385001582800,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-15883.0,66.0,39.0,10.0,390.0
359,2023-03-05,2023-03-05 21:14:26.977000+05:30,24959,od_1677385001582787,136.0," Cancelled 4.00 shares x Y (Rs. 34.00 each) , ",Cancelled,4.0,Y,34.0,136.0,-15747.0,39.0,66.0,-4.0,-264.0
358,2023-03-05,2023-03-05 21:14:27.747000+05:30,24959,od_1677385001582826,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-16067.0,37.0,68.0,10.0,680.0
357,2023-03-05,2023-03-05 21:14:34.036000+05:30,24959,od_1677385001582800,366.0," Cancelled 6.00 shares x N (Rs. 61.00 each) , ",Cancelled,6.0,N,61.0,366.0,-15701.0,66.0,39.0,-6.0,-234.0
356,2023-03-05,2023-03-05 21:14:34.750000+05:30,24959,od_1677385001582833,-630.0," Bought 10.00 shares x N (Rs. 63.00 each) , Limit Order",Bought,10.0,N,63.0,630.0,-16331.0,68.0,37.0,10.0,370.0
355,2023-03-05,2023-03-05 21:15:06.355000+05:30,24959,od_1677385001582826,288.0," Cancelled 9.00 shares x Y (Rs. 32.00 each) , ",Cancelled,9.0,Y,32.0,288.0,-16043.0,37.0,68.0,-9.0,-612.0
354,2023-03-05,2023-03-05 21:15:07.304000+05:30,24959,od_1677385001582851,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-16373.0,38.0,67.0,10.0,670.0
353,2023-03-05,2023-03-05 21:15:13.782000+05:30,24959,od_1677385001582859,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-16983.0,66.0,39.0,10.0,390.0
352,2023-03-05,2023-03-05 21:15:53.348000+05:30,24959,od_1677385001582851,264.0," Cancelled 8.00 shares x Y (Rs. 33.00 each) , ",Cancelled,8.0,Y,33.0,264.0,-16719.0,38.0,67.0,-8.0,-536.0
351,2023-03-05,2023-03-05 21:15:54.078000+05:30,24959,od_1677385001582899,-340.0," Bought 10.00 shares x Y (Rs. 34.00 each) , Limit Order",Bought,10.0,Y,34.0,340.0,-17059.0,39.0,66.0,10.0,660.0
350,2023-03-05,2023-03-05 21:16:00.465000+05:30,24959,od_1677385001582859,244.0," Cancelled 4.00 shares x N (Rs. 61.00 each) , ",Cancelled,4.0,N,61.0,244.0,-16815.0,66.0,39.0,-4.0,-156.0
349,2023-03-05,2023-03-05 21:16:01.191000+05:30,24959,od_1677385001582907,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-17425.0,66.0,39.0,10.0,390.0
348,2023-03-05,2023-03-05 21:16:34.164000+05:30,24959,od_1677385001582899,238.0," Cancelled 7.00 shares x Y (Rs. 34.00 each) , ",Cancelled,7.0,Y,34.0,238.0,-17187.0,39.0,66.0,-7.0,-462.0
347,2023-03-05,2023-03-05 21:16:34.874000+05:30,24959,od_1677385001582945,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-17507.0,37.0,68.0,10.0,680.0
346,2023-03-05,2023-03-05 21:16:41.495000+05:30,24959,od_1677385001582955,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-18127.0,67.0,38.0,10.0,380.0
345,2023-03-05,2023-03-05 21:17:15.909000+05:30,24959,od_1677385001582945,288.0," Cancelled 9.00 shares x Y (Rs. 32.00 each) , ",Cancelled,9.0,Y,32.0,288.0,-17839.0,37.0,68.0,-9.0,-612.0
344,2023-03-05,2023-03-05 21:17:16.655000+05:30,24959,od_1677385001582973,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-18159.0,37.0,68.0,10.0,680.0
343,2023-03-05,2023-03-05 21:17:23.568000+05:30,24959,od_1677385001582983,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-18779.0,67.0,38.0,10.0,380.0
342,2023-03-05,2023-03-05 21:17:57.995000+05:30,24959,od_1677385001582973,192.0," Cancelled 6.00 shares x Y (Rs. 32.00 each) , ",Cancelled,6.0,Y,32.0,192.0,-18587.0,37.0,68.0,-6.0,-408.0
341,2023-03-05,2023-03-05 21:17:58.723000+05:30,24959,od_1677385001582995,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-18917.0,38.0,67.0,10.0,670.0
340,2023-03-05,2023-03-05 21:18:07.500000+05:30,24959,od_1677385001582983,496.0," Cancelled 8.00 shares x N (Rs. 62.00 each) , ",Cancelled,8.0,N,62.0,496.0,-18421.0,67.0,38.0,-8.0,-304.0
339,2023-03-05,2023-03-05 21:18:08.219000+05:30,24959,od_1677385001583002,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-19031.0,66.0,39.0,10.0,390.0
338,2023-03-05,2023-03-05 21:18:44.651000+05:30,24959,od_1677385001582995,297.0," Cancelled 9.00 shares x Y (Rs. 33.00 each) , ",Cancelled,9.0,Y,33.0,297.0,-18734.0,38.0,67.0,-9.0,-603.0
337,2023-03-05,2023-03-05 21:18:45.381000+05:30,24959,od_1677385001583020,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-19064.0,38.0,67.0,10.0,670.0
336,2023-03-05,2023-03-05 21:19:23.778000+05:30,24959,od_1677385001583050,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-19394.0,38.0,67.0,10.0,670.0
335,2023-03-05,2023-03-05 21:19:30.293000+05:30,24959,od_1677385001583002,427.0," Cancelled 7.00 shares x N (Rs. 61.00 each) , ",Cancelled,7.0,N,61.0,427.0,-18967.0,66.0,39.0,-7.0,-273.0
334,2023-03-05,2023-03-05 21:19:31.711000+05:30,24959,od_1677385001583055,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-19577.0,66.0,39.0,10.0,390.0
333,2023-03-05,2023-03-05 21:20:04.205000+05:30,24959,od_1677385001583050,132.0," Cancelled 4.00 shares x Y (Rs. 33.00 each) , ",Cancelled,4.0,Y,33.0,132.0,-19445.0,38.0,67.0,-4.0,-268.0
332,2023-03-05,2023-03-05 21:20:05.022000+05:30,24959,od_1677385001583070,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-19775.0,38.0,67.0,10.0,670.0
331,2023-03-05,2023-03-05 21:20:44.589000+05:30,24959,od_1677385001583070,198.0," Cancelled 6.00 shares x Y (Rs. 33.00 each) , ",Cancelled,6.0,Y,33.0,198.0,-19577.0,38.0,67.0,-6.0,-402.0
330,2023-03-05,2023-03-05 21:20:45.311000+05:30,24959,od_1677385001583088,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-19907.0,38.0,67.0,10.0,670.0
329,2023-03-05,2023-03-05 21:21:28.409000+05:30,24959,od_1677385001583055,366.0," Cancelled 6.00 shares x N (Rs. 61.00 each) , ",Cancelled,6.0,N,61.0,366.0,-19541.0,66.0,39.0,-6.0,-234.0
328,2023-03-05,2023-03-05 21:21:29.169000+05:30,24959,od_1677385001583107,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-20151.0,66.0,39.0,10.0,390.0
327,2023-03-05,2023-03-05 21:22:01.484000+05:30,24959,od_1677385001583088,297.0," Cancelled 9.00 shares x Y (Rs. 33.00 each) , ",Cancelled,9.0,Y,33.0,297.0,-19854.0,38.0,67.0,-9.0,-603.0
326,2023-03-05,2023-03-05 21:22:02.607000+05:30,24959,od_1677385001583138,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-20174.0,37.0,68.0,10.0,680.0
325,2023-03-05,2023-03-05 21:22:09.361000+05:30,24959,od_1677385001583140,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-20784.0,66.0,39.0,10.0,390.0
324,2023-03-05,2023-03-05 21:22:41.162000+05:30,24959,od_1677385001583138,96.0," Cancelled 3.00 shares x Y (Rs. 32.00 each) , ",Cancelled,3.0,Y,32.0,96.0,-20688.0,37.0,68.0,-3.0,-204.0
323,2023-03-05,2023-03-05 21:22:41.897000+05:30,24959,od_1677385001583167,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-21008.0,37.0,68.0,10.0,680.0
322,2023-03-05,2023-03-05 21:22:49.070000+05:30,24959,od_1677385001583171,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-21628.0,67.0,38.0,10.0,380.0
321,2023-03-05,2023-03-05 21:23:22.057000+05:30,24959,od_1677385001583167,320.0," Cancelled 10.00 shares x Y (Rs. 32.00 each) , ",Cancelled,10.0,Y,32.0,320.0,-21308.0,37.0,68.0,-10.0,-680.0
320,2023-03-05,2023-03-05 21:23:22.814000+05:30,24959,od_1677385001583190,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-21638.0,38.0,67.0,10.0,670.0
319,2023-03-05,2023-03-05 21:23:29.468000+05:30,24959,od_1677385001583171,558.0," Cancelled 9.00 shares x N (Rs. 62.00 each) , ",Cancelled,9.0,N,62.0,558.0,-21080.0,67.0,38.0,-9.0,-342.0
318,2023-03-05,2023-03-05 21:23:30.250000+05:30,24959,od_1677385001583199,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-21700.0,67.0,38.0,10.0,380.0
317,2023-03-05,2023-03-05 21:24:09.305000+05:30,24959,od_1677385001583220,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-22320.0,67.0,38.0,10.0,380.0
316,2023-03-05,2023-03-05 21:24:42.730000+05:30,24959,od_1677385001583190,231.0," Cancelled 7.00 shares x Y (Rs. 33.00 each) , ",Cancelled,7.0,Y,33.0,231.0,-22089.0,38.0,67.0,-7.0,-469.0
315,2023-03-05,2023-03-05 21:24:43.457000+05:30,24959,od_1677385001583231,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-22409.0,37.0,68.0,10.0,680.0
314,2023-03-05,2023-03-05 21:24:51.088000+05:30,24959,od_1677385001583220,496.0," Cancelled 8.00 shares x N (Rs. 62.00 each) , ",Cancelled,8.0,N,62.0,496.0,-21913.0,67.0,38.0,-8.0,-304.0
313,2023-03-05,2023-03-05 21:24:51.876000+05:30,24959,od_1677385001583240,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-22533.0,67.0,38.0,10.0,380.0
312,2023-03-05,2023-03-05 21:26:42.999000+05:30,24959,od_1677385001583231,320.0," Cancelled 10.00 shares x Y (Rs. 32.00 each) , ",Cancelled,10.0,Y,32.0,320.0,-22213.0,37.0,68.0,-10.0,-680.0
311,2023-03-05,2023-03-05 21:26:44.965000+05:30,24959,od_1677385001583341,-310.0," Bought 10.00 shares x Y (Rs. 31.00 each) , Limit Order",Bought,10.0,Y,31.0,310.0,-22523.0,36.0,69.0,10.0,690.0
310,2023-03-05,2023-03-05 21:26:51.243000+05:30,24959,od_1677385001583240,496.0," Cancelled 8.00 shares x N (Rs. 62.00 each) , ",Cancelled,8.0,N,62.0,496.0,-22027.0,67.0,38.0,-8.0,-304.0
309,2023-03-05,2023-03-05 21:26:52.732000+05:30,24959,od_1677385001583351,-630.0," Bought 10.00 shares x N (Rs. 63.00 each) , Limit Order",Bought,10.0,N,63.0,630.0,-22657.0,68.0,37.0,10.0,370.0
308,2023-03-05,2023-03-05 21:27:25.534000+05:30,24959,od_1677385001583341,217.0," Cancelled 7.00 shares x Y (Rs. 31.00 each) , ",Cancelled,7.0,Y,31.0,217.0,-22440.0,36.0,69.0,-7.0,-483.0
307,2023-03-05,2023-03-05 21:27:26.256000+05:30,24959,od_1677385001583373,-310.0," Bought 10.00 shares x Y (Rs. 31.00 each) , Limit Order",Bought,10.0,Y,31.0,310.0,-22750.0,36.0,69.0,10.0,690.0
306,2023-03-05,2023-03-05 21:27:32.996000+05:30,24959,od_1677385001583351,630.0," Cancelled 10.00 shares x N (Rs. 63.00 each) , ",Cancelled,10.0,N,63.0,630.0,-22120.0,68.0,37.0,-10.0,-370.0
305,2023-03-05,2023-03-05 21:27:33.750000+05:30,24959,od_1677385001583388,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-22740.0,67.0,38.0,10.0,380.0
304,2023-03-05,2023-03-05 21:28:10.997000+05:30,24959,od_1677385001583373,310.0," Cancelled 10.00 shares x Y (Rs. 31.00 each) , ",Cancelled,10.0,Y,31.0,310.0,-22430.0,36.0,69.0,-10.0,-690.0
303,2023-03-05,2023-03-05 21:28:11.729000+05:30,24959,od_1677385001583419,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-22750.0,37.0,68.0,10.0,680.0
302,2023-03-05,2023-03-05 21:28:19.434000+05:30,24959,od_1677385001583388,558.0," Cancelled 9.00 shares x N (Rs. 62.00 each) , ",Cancelled,9.0,N,62.0,558.0,-22192.0,67.0,38.0,-9.0,-342.0
301,2023-03-05,2023-03-05 21:28:20.163000+05:30,24959,od_1677385001583424,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-22812.0,67.0,38.0,10.0,380.0
