,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
537,2023-03-07,2023-03-07 20:08:43.211000+05:30,25236,od_1677385001658947,510.0," Cancelled 10.00 shares x Y (Rs. 51.00 each) , ",Cancelled,10.0,Y,51.0,510.0,-11570.0,56.0,49.0,-10.0,-490.0
536,2023-03-07,2023-03-07 20:08:43.903000+05:30,25236,od_1677385001659020,-530.0," Bought 10.00 shares x Y (Rs. 53.00 each) , Limit Order",Bought,10.0,Y,53.0,530.0,-12100.0,58.0,47.0,10.0,470.0
535,2023-03-07,2023-03-07 20:08:50.155000+05:30,25236,od_1677385001658973,132.0," Cancelled 3.00 shares x N (Rs. 44.00 each) , ",Cancelled,3.0,N,44.0,132.0,-11968.0,49.0,56.0,-3.0,-168.0
534,2023-03-07,2023-03-07 20:08:50.869000+05:30,25236,od_1677385001659029,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-12378.0,46.0,59.0,10.0,590.0
533,2023-03-07,2023-03-07 20:09:29.158000+05:30,25236,od_1677385001659029,369.0," Cancelled 9.00 shares x N (Rs. 41.00 each) , ",Cancelled,9.0,N,41.0,369.0,-12009.0,46.0,59.0,-9.0,-531.0
532,2023-03-07,2023-03-07 20:09:29.853000+05:30,25236,od_1677385001659114,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-12419.0,46.0,59.0,10.0,590.0
531,2023-03-07,2023-03-07 20:10:05.768000+05:30,25236,od_1677385001659114,369.0," Cancelled 9.00 shares x N (Rs. 41.00 each) , ",Cancelled,9.0,N,41.0,369.0,-12050.0,46.0,59.0,-9.0,-531.0
530,2023-03-07,2023-03-07 20:10:06.485000+05:30,25236,od_1677385001659201,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-12460.0,46.0,59.0,10.0,590.0
529,2023-03-07,2023-03-07 20:10:40.120000+05:30,25236,od_1677385001659020,530.0," Cancelled 10.00 shares x Y (Rs. 53.00 each) , ",Cancelled,10.0,Y,53.0,530.0,-11930.0,58.0,47.0,-10.0,-470.0
528,2023-03-07,2023-03-07 20:10:40.862000+05:30,25236,od_1677385001659289,-540.0," Bought 10.00 shares x Y (Rs. 54.00 each) , Limit Order",Bought,10.0,Y,54.0,540.0,-12470.0,59.0,46.0,10.0,460.0
527,2023-03-07,2023-03-07 20:10:47.291000+05:30,25236,od_1677385001659201,205.0," Cancelled 5.00 shares x N (Rs. 41.00 each) , ",Cancelled,5.0,N,41.0,205.0,-12265.0,46.0,59.0,-5.0,-295.0
526,2023-03-07,2023-03-07 20:10:48.046000+05:30,25236,od_1677385001659313,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-12665.0,45.0,60.0,10.0,600.0
525,2023-03-07,2023-03-07 20:11:21.227000+05:30,25236,od_1677385001659415,-540.0," Bought 10.00 shares x Y (Rs. 54.00 each) , Limit Order",Bought,10.0,Y,54.0,540.0,-13205.0,59.0,46.0,10.0,460.0
524,2023-03-07,2023-03-07 20:12:00.786000+05:30,25236,od_1677385001659415,540.0," Cancelled 10.00 shares x Y (Rs. 54.00 each) , ",Cancelled,10.0,Y,54.0,540.0,-12665.0,59.0,46.0,-10.0,-460.0
523,2023-03-07,2023-03-07 20:12:01.660000+05:30,25236,od_1677385001659503,-550.0," Bought 10.00 shares x Y (Rs. 55.00 each) , Limit Order",Bought,10.0,Y,55.0,550.0,-13215.0,60.0,45.0,10.0,450.0
522,2023-03-07,2023-03-07 20:12:08.492000+05:30,25236,od_1677385001659313,240.0," Cancelled 6.00 shares x N (Rs. 40.00 each) , ",Cancelled,6.0,N,40.0,240.0,-12975.0,45.0,60.0,-6.0,-360.0
521,2023-03-07,2023-03-07 20:12:09.189000+05:30,25236,od_1677385001659524,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-13365.0,44.0,61.0,10.0,610.0
520,2023-03-07,2023-03-07 20:12:47.913000+05:30,25236,od_1677385001659524,312.0," Cancelled 8.00 shares x N (Rs. 39.00 each) , ",Cancelled,8.0,N,39.0,312.0,-13053.0,44.0,61.0,-8.0,-488.0
519,2023-03-07,2023-03-07 20:12:48.664000+05:30,25236,od_1677385001659626,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-13443.0,44.0,61.0,10.0,610.0
518,2023-03-07,2023-03-07 20:13:22.471000+05:30,25236,od_1677385001659503,385.0," Cancelled 7.00 shares x Y (Rs. 55.00 each) , ",Cancelled,7.0,Y,55.0,385.0,-13058.0,60.0,45.0,-7.0,-315.0
517,2023-03-07,2023-03-07 20:13:23.172000+05:30,25236,od_1677385001659690,-550.0," Bought 10.00 shares x Y (Rs. 55.00 each) , Limit Order",Bought,10.0,Y,55.0,550.0,-13608.0,60.0,45.0,10.0,450.0
516,2023-03-07,2023-03-07 20:14:00.165000+05:30,25236,od_1677385001659690,385.0," Cancelled 7.00 shares x Y (Rs. 55.00 each) , ",Cancelled,7.0,Y,55.0,385.0,-13223.0,60.0,45.0,-7.0,-315.0
515,2023-03-07,2023-03-07 20:14:00.877000+05:30,25236,od_1677385001659779,-560.0," Bought 10.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,10.0,Y,56.0,560.0,-13783.0,61.0,44.0,10.0,440.0
514,2023-03-07,2023-03-07 20:14:07.095000+05:30,25236,od_1677385001659626,390.0," Cancelled 10.00 shares x N (Rs. 39.00 each) , ",Cancelled,10.0,N,39.0,390.0,-13393.0,44.0,61.0,-10.0,-610.0
513,2023-03-07,2023-03-07 20:14:07.813000+05:30,25236,od_1677385001659791,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-13773.0,43.0,62.0,10.0,620.0
512,2023-03-07,2023-03-07 20:15:20.178000+05:30,25236,od_1677385001659791,228.0," Cancelled 6.00 shares x N (Rs. 38.00 each) , ",Cancelled,6.0,N,38.0,228.0,-13545.0,43.0,62.0,-6.0,-372.0
511,2023-03-07,2023-03-07 20:15:20.872000+05:30,25236,od_1677385001659954,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-13925.0,43.0,62.0,10.0,620.0
510,2023-03-07,2023-03-07 20:15:54.534000+05:30,25236,od_1677385001659779,392.0," Cancelled 7.00 shares x Y (Rs. 56.00 each) , ",Cancelled,7.0,Y,56.0,392.0,-13533.0,61.0,44.0,-7.0,-308.0
509,2023-03-07,2023-03-07 20:15:55.263000+05:30,25236,od_1677385001660043,-580.0," Bought 10.00 shares x Y (Rs. 58.00 each) , Limit Order",Bought,10.0,Y,58.0,580.0,-14113.0,63.0,42.0,10.0,420.0
508,2023-03-07,2023-03-07 20:16:02.369000+05:30,25236,od_1677385001659954,380.0," Cancelled 10.00 shares x N (Rs. 38.00 each) , ",Cancelled,10.0,N,38.0,380.0,-13733.0,43.0,62.0,-10.0,-620.0
507,2023-03-07,2023-03-07 20:16:03.105000+05:30,25236,od_1677385001660056,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-14093.0,41.0,64.0,10.0,640.0
506,2023-03-07,2023-03-07 20:16:34.891000+05:30,25236,od_1677385001660043,290.0," Cancelled 5.00 shares x Y (Rs. 58.00 each) , ",Cancelled,5.0,Y,58.0,290.0,-13803.0,63.0,42.0,-5.0,-210.0
505,2023-03-07,2023-03-07 20:16:35.627000+05:30,25236,od_1677385001660169,-560.0," Bought 10.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,10.0,Y,56.0,560.0,-14363.0,61.0,44.0,10.0,440.0
504,2023-03-07,2023-03-07 20:16:42.994000+05:30,25236,od_1677385001660056,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-14003.0,41.0,64.0,-10.0,-640.0
503,2023-03-07,2023-03-07 20:16:43.690000+05:30,25236,od_1677385001660196,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-14383.0,43.0,62.0,10.0,620.0
502,2023-03-07,2023-03-07 20:17:57.899000+05:30,25236,od_1677385001660169,448.0," Cancelled 8.00 shares x Y (Rs. 56.00 each) , ",Cancelled,8.0,Y,56.0,448.0,-13935.0,61.0,44.0,-8.0,-352.0
501,2023-03-07,2023-03-07 20:17:58.584000+05:30,25236,od_1677385001660414,-560.0," Bought 10.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,10.0,Y,56.0,560.0,-14495.0,61.0,44.0,10.0,440.0
500,2023-03-07,2023-03-07 20:18:40.905000+05:30,25236,od_1677385001660512,-342.0," Bought 6.00 shares x Y (Rs. 57.00 each) , Limit Order",Bought,6.0,Y,57.0,342.0,-14837.0,62.0,43.0,6.0,258.0
499,2023-03-07,2023-03-07 20:18:47.802000+05:30,25236,od_1677385001660196,342.0," Cancelled 9.00 shares x N (Rs. 38.00 each) , ",Cancelled,9.0,N,38.0,342.0,-14495.0,43.0,62.0,-9.0,-558.0
498,2023-03-07,2023-03-07 20:18:48.533000+05:30,25236,od_1677385001660524,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-14875.0,43.0,62.0,10.0,620.0
497,2023-03-07,2023-03-07 20:19:22.386000+05:30,25236,od_1677385001660512,114.0," Cancelled 2.00 shares x Y (Rs. 57.00 each) , ",Cancelled,2.0,Y,57.0,114.0,-14761.0,62.0,43.0,-2.0,-86.0
496,2023-03-07,2023-03-07 20:19:23.089000+05:30,25236,od_1677385001660610,-112.0," Bought 2.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,2.0,Y,56.0,112.0,-14873.0,61.0,44.0,2.0,88.0
495,2023-03-07,2023-03-07 20:20:01.426000+05:30,25236,od_1677385001660610,56.0," Cancelled 1.00 shares x Y (Rs. 56.00 each) , ",Cancelled,1.0,Y,56.0,56.0,-14817.0,61.0,44.0,-1.0,-44.0
494,2023-03-07,2023-03-07 20:20:04.770000+05:30,25236,od_1677385001660717,-120.0," Bought 2.00 shares x Y (Rs. 60.00 each) , Limit Order",Bought,2.0,Y,60.0,120.0,-14937.0,65.0,40.0,2.0,80.0
493,2023-03-07,2023-03-07 20:20:11.212000+05:30,25236,od_1677385001660524,342.0," Cancelled 9.00 shares x N (Rs. 38.00 each) , ",Cancelled,9.0,N,38.0,342.0,-14595.0,43.0,62.0,-9.0,-558.0
492,2023-03-07,2023-03-07 20:20:11.933000+05:30,25236,od_1677385001660752,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-14935.0,39.0,66.0,10.0,660.0
491,2023-03-07,2023-03-07 20:21:26.880000+05:30,25236,od_1677385001660752,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-14595.0,39.0,66.0,-10.0,-660.0
490,2023-03-07,2023-03-07 20:21:28.691000+05:30,25236,od_1677385001660973,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-14915.0,37.0,68.0,10.0,680.0
489,2023-03-07,2023-03-07 20:22:08.859000+05:30,25236,od_1677385001660973,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-14595.0,37.0,68.0,-10.0,-680.0
488,2023-03-07,2023-03-07 20:22:09.553000+05:30,25236,od_1677385001661079,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-14895.0,35.0,70.0,10.0,700.0
487,2023-03-07,2023-03-07 20:22:54.587000+05:30,25236,od_1677385001661079,300.0," Cancelled 10.00 shares x N (Rs. 30.00 each) , ",Cancelled,10.0,N,30.0,300.0,-14595.0,35.0,70.0,-10.0,-700.0
486,2023-03-07,2023-03-07 20:22:55.309000+05:30,25236,od_1677385001661188,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-14915.0,37.0,68.0,10.0,680.0
485,2023-03-07,2023-03-07 20:23:34.876000+05:30,25236,od_1677385001661188,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-14595.0,37.0,68.0,-10.0,-680.0
484,2023-03-07,2023-03-07 20:23:36.835000+05:30,25236,od_1677385001661280,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-14965.0,42.0,63.0,10.0,630.0
483,2023-03-07,2023-03-07 20:24:14.188000+05:30,25236,od_1677385001661280,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-14595.0,42.0,63.0,-10.0,-630.0
482,2023-03-07,2023-03-07 20:24:14.903000+05:30,25236,od_1677385001661369,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-14975.0,43.0,62.0,10.0,620.0
481,2023-03-07,2023-03-07 20:24:47.524000+05:30,25236,od_1677385001661435,-55.0," Bought 1.00 shares x Y (Rs. 55.00 each) , Limit Order",Bought,1.0,Y,55.0,55.0,-15030.0,60.0,45.0,1.0,45.0
480,2023-03-07,2023-03-07 20:24:55.463000+05:30,25236,od_1677385001661369,342.0," Cancelled 9.00 shares x N (Rs. 38.00 each) , ",Cancelled,9.0,N,38.0,342.0,-14688.0,43.0,62.0,-9.0,-558.0
479,2023-03-07,2023-03-07 20:24:56.208000+05:30,25236,od_1677385001661455,-390.0," Bought 10.00 shares x N (Rs. 39.00 each) , Limit Order",Bought,10.0,N,39.0,390.0,-15078.0,44.0,61.0,10.0,610.0
478,2023-03-07,2023-03-07 20:25:30.655000+05:30,25236,od_1677385001661435,55.0," Cancelled 1.00 shares x Y (Rs. 55.00 each) , ",Cancelled,1.0,Y,55.0,55.0,-15023.0,60.0,45.0,-1.0,-45.0
477,2023-03-07,2023-03-07 20:25:31.367000+05:30,25236,od_1677385001661529,-56.0," Bought 1.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,1.0,Y,56.0,56.0,-15079.0,61.0,44.0,1.0,44.0
476,2023-03-07,2023-03-07 20:25:37.691000+05:30,25236,od_1677385001661455,390.0," Cancelled 10.00 shares x N (Rs. 39.00 each) , ",Cancelled,10.0,N,39.0,390.0,-14689.0,44.0,61.0,-10.0,-610.0
475,2023-03-07,2023-03-07 20:25:38.432000+05:30,25236,od_1677385001661549,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-15069.0,43.0,62.0,10.0,620.0
474,2023-03-07,2023-03-07 20:26:13.320000+05:30,25236,od_1677385001661529,56.0," Cancelled 1.00 shares x Y (Rs. 56.00 each) , ",Cancelled,1.0,Y,56.0,56.0,-15013.0,61.0,44.0,-1.0,-44.0
473,2023-03-07,2023-03-07 20:26:14.083000+05:30,25236,od_1677385001661632,-280.0," Bought 5.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,5.0,Y,56.0,280.0,-15293.0,61.0,44.0,5.0,220.0
472,2023-03-07,2023-03-07 20:26:20.873000+05:30,25236,od_1677385001661549,228.0," Cancelled 6.00 shares x N (Rs. 38.00 each) , ",Cancelled,6.0,N,38.0,228.0,-15065.0,43.0,62.0,-6.0,-372.0
471,2023-03-07,2023-03-07 20:26:21.594000+05:30,25236,od_1677385001661664,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-15445.0,43.0,62.0,10.0,620.0
470,2023-03-07,2023-03-07 20:26:57.852000+05:30,25236,od_1677385001661772,-56.0," Bought 1.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,1.0,Y,56.0,56.0,-15501.0,61.0,44.0,1.0,44.0
469,2023-03-07,2023-03-07 20:27:05.029000+05:30,25236,od_1677385001661664,342.0," Cancelled 9.00 shares x N (Rs. 38.00 each) , ",Cancelled,9.0,N,38.0,342.0,-15159.0,43.0,62.0,-9.0,-558.0
468,2023-03-07,2023-03-07 20:27:05.779000+05:30,25236,od_1677385001661791,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-15539.0,43.0,62.0,10.0,620.0
467,2023-03-07,2023-03-07 20:27:39.247000+05:30,25236,od_1677385001661870,-56.0," Bought 1.00 shares x Y (Rs. 56.00 each) , Limit Order",Bought,1.0,Y,56.0,56.0,-15595.0,61.0,44.0,1.0,44.0
466,2023-03-07,2023-03-07 20:27:45.660000+05:30,25236,od_1677385001661791,342.0," Cancelled 9.00 shares x N (Rs. 38.00 each) , ",Cancelled,9.0,N,38.0,342.0,-15253.0,43.0,62.0,-9.0,-558.0
465,2023-03-07,2023-03-07 20:27:47.630000+05:30,25236,od_1677385001661892,-380.0," Bought 10.00 shares x N (Rs. 38.00 each) , Limit Order",Bought,10.0,N,38.0,380.0,-15633.0,43.0,62.0,10.0,620.0
464,2023-03-07,2023-03-07 20:28:22.574000+05:30,25236,od_1677385001662010,-290.0," Bought 5.00 shares x Y (Rs. 58.00 each) , Limit Order",Bought,5.0,Y,58.0,290.0,-15923.0,63.0,42.0,5.0,210.0
463,2023-03-07,2023-03-07 20:28:28.862000+05:30,25236,od_1677385001661892,228.0," Cancelled 6.00 shares x N (Rs. 38.00 each) , ",Cancelled,6.0,N,38.0,228.0,-15695.0,43.0,62.0,-6.0,-372.0
462,2023-03-07,2023-03-07 20:28:29.586000+05:30,25236,od_1677385001662036,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-16055.0,41.0,64.0,10.0,640.0
461,2023-03-07,2023-03-07 20:29:07.413000+05:30,25236,od_1677385001662036,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-15695.0,41.0,64.0,-10.0,-640.0
460,2023-03-07,2023-03-07 20:29:08.200000+05:30,25236,od_1677385001662133,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-16035.0,39.0,66.0,10.0,660.0
459,2023-03-07,2023-03-07 20:31:10.108000+05:30,25236,od_1677385001662133,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-15695.0,39.0,66.0,-10.0,-660.0
458,2023-03-07,2023-03-07 20:31:10.911000+05:30,25236,od_1677385001662478,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-16015.0,37.0,68.0,10.0,680.0
457,2023-03-07,2023-03-07 20:31:51.453000+05:30,25236,od_1677385001662478,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-15695.0,37.0,68.0,-10.0,-680.0
456,2023-03-07,2023-03-07 20:31:52.160000+05:30,25236,od_1677385001662588,-330.0," Bought 10.00 shares x N (Rs. 33.00 each) , Limit Order",Bought,10.0,N,33.0,330.0,-16025.0,38.0,67.0,10.0,670.0
455,2023-03-07,2023-03-07 20:32:30.307000+05:30,25236,od_1677385001662588,330.0," Cancelled 10.00 shares x N (Rs. 33.00 each) , ",Cancelled,10.0,N,33.0,330.0,-15695.0,38.0,67.0,-10.0,-670.0
454,2023-03-07,2023-03-07 20:32:31.048000+05:30,25236,od_1677385001662673,-310.0," Bought 10.00 shares x N (Rs. 31.00 each) , Limit Order",Bought,10.0,N,31.0,310.0,-16005.0,36.0,69.0,10.0,690.0
453,2023-03-07,2023-03-07 20:33:10.958000+05:30,25236,od_1677385001662673,310.0," Cancelled 10.00 shares x N (Rs. 31.00 each) , ",Cancelled,10.0,N,31.0,310.0,-15695.0,36.0,69.0,-10.0,-690.0
452,2023-03-07,2023-03-07 20:33:11.681000+05:30,25236,od_1677385001662750,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-15975.0,33.0,72.0,10.0,720.0
451,2023-03-07,2023-03-07 20:33:59.565000+05:30,25236,od_1677385001662750,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-15695.0,33.0,72.0,-10.0,-720.0
450,2023-03-07,2023-03-07 20:34:00.331000+05:30,25236,od_1677385001662873,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-15965.0,32.0,73.0,10.0,730.0
449,2023-03-07,2023-03-07 20:35:24.499000+05:30,25236,od_1677385001662873,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-15695.0,32.0,73.0,-10.0,-730.0
448,2023-03-07,2023-03-07 20:35:25.207000+05:30,25236,od_1677385001663043,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-15955.0,31.0,74.0,10.0,740.0
447,2023-03-07,2023-03-07 20:36:05.989000+05:30,25236,od_1677385001663043,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-15695.0,31.0,74.0,-10.0,-740.0
446,2023-03-07,2023-03-07 20:36:06.699000+05:30,25236,od_1677385001663136,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-15965.0,32.0,73.0,10.0,730.0
445,2023-03-07,2023-03-07 20:37:19.525000+05:30,25236,od_1677385001663280,-335.0," Bought 5.00 shares x Y (Rs. 67.00 each) , Limit Order",Bought,5.0,Y,67.0,335.0,-16300.0,72.0,33.0,5.0,165.0
444,2023-03-07,2023-03-07 20:37:26.624000+05:30,25236,od_1677385001663136,135.0," Cancelled 5.00 shares x N (Rs. 27.00 each) , ",Cancelled,5.0,N,27.0,135.0,-16165.0,32.0,73.0,-5.0,-365.0
443,2023-03-07,2023-03-07 20:37:27.333000+05:30,25236,od_1677385001663291,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-16435.0,32.0,73.0,10.0,730.0
442,2023-03-07,2023-03-07 20:38:05.757000+05:30,25236,od_1677385001663291,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-16165.0,32.0,73.0,-10.0,-730.0
441,2023-03-07,2023-03-07 20:38:06.467000+05:30,25236,od_1677385001663384,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-16445.0,33.0,72.0,10.0,720.0
440,2023-03-07,2023-03-07 20:38:48.901000+05:30,25236,od_1677385001663384,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-16165.0,33.0,72.0,-10.0,-720.0
439,2023-03-07,2023-03-07 20:38:49.607000+05:30,25236,od_1677385001663500,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-16435.0,32.0,73.0,10.0,730.0
438,2023-03-07,2023-03-07 20:39:29.805000+05:30,25236,od_1677385001663500,243.0," Cancelled 9.00 shares x N (Rs. 27.00 each) , ",Cancelled,9.0,N,27.0,243.0,-16192.0,32.0,73.0,-9.0,-657.0
437,2023-03-07,2023-03-07 20:39:31.253000+05:30,25236,od_1677385001663612,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-16472.0,33.0,72.0,10.0,720.0
436,2023-03-07,2023-03-07 20:40:06.594000+05:30,25236,od_1677385001663698,-68.0," Bought 1.00 shares x Y (Rs. 68.00 each) , Limit Order",Bought,1.0,Y,68.0,68.0,-16540.0,73.0,32.0,1.0,32.0
435,2023-03-07,2023-03-07 20:40:14.073000+05:30,25236,od_1677385001663612,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-16260.0,33.0,72.0,-10.0,-720.0
434,2023-03-07,2023-03-07 20:40:14.810000+05:30,25236,od_1677385001663712,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-16530.0,32.0,73.0,10.0,730.0
433,2023-03-07,2023-03-07 20:40:47.789000+05:30,25236,od_1677385001663698,68.0," Cancelled 1.00 shares x Y (Rs. 68.00 each) , ",Cancelled,1.0,Y,68.0,68.0,-16462.0,73.0,32.0,-1.0,-32.0
432,2023-03-07,2023-03-07 20:40:48.492000+05:30,25236,od_1677385001663821,-67.0," Bought 1.00 shares x Y (Rs. 67.00 each) , Limit Order",Bought,1.0,Y,67.0,67.0,-16529.0,72.0,33.0,1.0,33.0
431,2023-03-07,2023-03-07 20:40:55.504000+05:30,25236,od_1677385001663842,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-16799.0,32.0,73.0,10.0,730.0
430,2023-03-07,2023-03-07 20:41:28.631000+05:30,25236,od_1677385001663921,-660.0," Bought 10.00 shares x Y (Rs. 66.00 each) , Limit Order",Bought,10.0,Y,66.0,660.0,-17459.0,71.0,34.0,10.0,340.0
429,2023-03-07,2023-03-07 20:41:35.160000+05:30,25236,od_1677385001663842,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-17189.0,32.0,73.0,-10.0,-730.0
428,2023-03-07,2023-03-07 20:41:35.874000+05:30,25236,od_1677385001663950,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-17469.0,33.0,72.0,10.0,720.0
427,2023-03-07,2023-03-07 20:42:10.820000+05:30,25236,od_1677385001664082,-198.0," Bought 3.00 shares x Y (Rs. 66.00 each) , Limit Order",Bought,3.0,Y,66.0,198.0,-17667.0,71.0,34.0,3.0,102.0
426,2023-03-07,2023-03-07 20:42:50.303000+05:30,25236,od_1677385001664202,-603.0," Bought 9.00 shares x Y (Rs. 67.00 each) , Limit Order",Bought,9.0,Y,67.0,603.0,-18270.0,72.0,33.0,9.0,297.0
425,2023-03-07,2023-03-07 20:42:56.633000+05:30,25236,od_1677385001664230,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-18550.0,33.0,72.0,10.0,720.0
424,2023-03-07,2023-03-07 20:43:35.625000+05:30,25236,od_1677385001664230,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-18270.0,33.0,72.0,-10.0,-720.0
423,2023-03-07,2023-03-07 20:43:36.366000+05:30,25236,od_1677385001664339,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-18540.0,32.0,73.0,10.0,730.0
422,2023-03-07,2023-03-07 20:44:10.901000+05:30,25236,od_1677385001664442,-594.0," Bought 9.00 shares x Y (Rs. 66.00 each) , Limit Order",Bought,9.0,Y,66.0,594.0,-19134.0,71.0,34.0,9.0,306.0
421,2023-03-07,2023-03-07 20:44:17.199000+05:30,25236,od_1677385001664339,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-18864.0,32.0,73.0,-10.0,-730.0
420,2023-03-07,2023-03-07 20:44:17.919000+05:30,25236,od_1677385001664461,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-19144.0,33.0,72.0,10.0,720.0
