,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
150,2023-03-04,2023-03-04 20:14:11.576000+05:30,24796,od_1677385001556924,369.0," Cancelled 9.00 shares x N (Rs. 41.00 each) , ",Cancelled,9.0,N,41.0,369.0,-26090.0,46.0,59.0,-9.0,-531.0
149,2023-03-04,2023-03-04 20:14:12.319000+05:30,24796,od_1677385001556943,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-26500.0,46.0,59.0,10.0,590.0
148,2023-03-04,2023-03-04 20:14:49.477000+05:30,24796,od_1677385001556943,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-26090.0,46.0,59.0,-10.0,-590.0
147,2023-03-04,2023-03-04 20:14:50.229000+05:30,24796,od_1677385001556958,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-26510.0,47.0,58.0,10.0,580.0
146,2023-03-04,2023-03-04 20:15:27.079000+05:30,24796,od_1677385001556958,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-26090.0,47.0,58.0,-10.0,-580.0
145,2023-03-04,2023-03-04 20:15:27.802000+05:30,24796,od_1677385001556969,-430.0," Bought 10.00 shares x N (Rs. 43.00 each) , Limit Order",Bought,10.0,N,43.0,430.0,-26520.0,48.0,57.0,10.0,570.0
144,2023-03-04,2023-03-04 20:16:05.723000+05:30,24796,od_1677385001556969,430.0," Cancelled 10.00 shares x N (Rs. 43.00 each) , ",Cancelled,10.0,N,43.0,430.0,-26090.0,48.0,57.0,-10.0,-570.0
143,2023-03-04,2023-03-04 20:16:06.464000+05:30,24796,od_1677385001556983,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-26510.0,47.0,58.0,10.0,580.0
142,2023-03-04,2023-03-04 20:18:39.440000+05:30,24796,od_1677385001556983,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-26090.0,47.0,58.0,-10.0,-580.0
141,2023-03-04,2023-03-04 20:18:40.176000+05:30,24796,od_1677385001556997,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-26490.0,45.0,60.0,10.0,600.0
140,2023-03-04,2023-03-04 20:19:55.521000+05:30,24796,od_1677385001556997,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-26090.0,45.0,60.0,-10.0,-600.0
139,2023-03-04,2023-03-04 20:19:56.597000+05:30,24796,od_1677385001557019,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-26500.0,46.0,59.0,10.0,590.0
138,2023-03-04,2023-03-04 20:20:37.416000+05:30,24796,od_1677385001557019,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-26090.0,46.0,59.0,-10.0,-590.0
137,2023-03-04,2023-03-04 20:20:38.800000+05:30,24796,od_1677385001557039,-400.0," Bought 10.00 shares x N (Rs. 40.00 each) , Limit Order",Bought,10.0,N,40.0,400.0,-26490.0,45.0,60.0,10.0,600.0
136,2023-03-04,2023-03-04 20:21:48.574000+05:30,24796,od_1677385001557039,400.0," Cancelled 10.00 shares x N (Rs. 40.00 each) , ",Cancelled,10.0,N,40.0,400.0,-26090.0,45.0,60.0,-10.0,-600.0
135,2023-03-04,2023-03-04 20:21:49.297000+05:30,24796,od_1677385001557056,-420.0," Bought 10.00 shares x N (Rs. 42.00 each) , Limit Order",Bought,10.0,N,42.0,420.0,-26510.0,47.0,58.0,10.0,580.0
134,2023-03-04,2023-03-04 20:23:05.445000+05:30,24796,od_1677385001557056,420.0," Cancelled 10.00 shares x N (Rs. 42.00 each) , ",Cancelled,10.0,N,42.0,420.0,-26090.0,47.0,58.0,-10.0,-580.0
133,2023-03-04,2023-03-04 20:23:06.174000+05:30,24796,od_1677385001557073,-410.0," Bought 10.00 shares x N (Rs. 41.00 each) , Limit Order",Bought,10.0,N,41.0,410.0,-26500.0,46.0,59.0,10.0,590.0
132,2023-03-04,2023-03-04 20:23:43.536000+05:30,24796,od_1677385001557073,410.0," Cancelled 10.00 shares x N (Rs. 41.00 each) , ",Cancelled,10.0,N,41.0,410.0,-26090.0,46.0,59.0,-10.0,-590.0
131,2023-03-04,2023-03-04 20:23:44.280000+05:30,24796,od_1677385001557084,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-26450.0,41.0,64.0,10.0,640.0
130,2023-03-04,2023-03-04 20:24:24.026000+05:30,24796,od_1677385001557084,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-26090.0,41.0,64.0,-10.0,-640.0
129,2023-03-04,2023-03-04 20:24:24.794000+05:30,24796,od_1677385001557094,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26460.0,42.0,63.0,10.0,630.0
128,2023-03-04,2023-03-04 20:25:07.182000+05:30,24796,od_1677385001557094,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-26090.0,42.0,63.0,-10.0,-630.0
127,2023-03-04,2023-03-04 20:25:07.934000+05:30,24796,od_1677385001557121,-350.0," Bought 10.00 shares x N (Rs. 35.00 each) , Limit Order",Bought,10.0,N,35.0,350.0,-26440.0,40.0,65.0,10.0,650.0
126,2023-03-04,2023-03-04 20:25:45.013000+05:30,24796,od_1677385001557121,350.0," Cancelled 10.00 shares x N (Rs. 35.00 each) , ",Cancelled,10.0,N,35.0,350.0,-26090.0,40.0,65.0,-10.0,-650.0
125,2023-03-04,2023-03-04 20:25:45.780000+05:30,24796,od_1677385001557134,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
124,2023-03-04,2023-03-04 20:26:25.935000+05:30,24796,od_1677385001557134,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
123,2023-03-04,2023-03-04 20:26:26.643000+05:30,24796,od_1677385001557150,-350.0," Bought 10.00 shares x N (Rs. 35.00 each) , Limit Order",Bought,10.0,N,35.0,350.0,-26440.0,40.0,65.0,10.0,650.0
122,2023-03-04,2023-03-04 20:30:56.120000+05:30,24796,od_1677385001557150,350.0," Cancelled 10.00 shares x N (Rs. 35.00 each) , ",Cancelled,10.0,N,35.0,350.0,-26090.0,40.0,65.0,-10.0,-650.0
121,2023-03-04,2023-03-04 20:30:56.829000+05:30,24796,od_1677385001557246,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-26450.0,41.0,64.0,10.0,640.0
120,2023-03-04,2023-03-04 20:31:36.862000+05:30,24796,od_1677385001557246,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-26090.0,41.0,64.0,-10.0,-640.0
119,2023-03-04,2023-03-04 20:31:38.018000+05:30,24796,od_1677385001557261,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26460.0,42.0,63.0,10.0,630.0
118,2023-03-04,2023-03-04 20:33:33.560000+05:30,24796,od_1677385001557261,370.0," Cancelled 10.00 shares x N (Rs. 37.00 each) , ",Cancelled,10.0,N,37.0,370.0,-26090.0,42.0,63.0,-10.0,-630.0
117,2023-03-04,2023-03-04 20:33:34.291000+05:30,24796,od_1677385001557322,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-26450.0,41.0,64.0,10.0,640.0
116,2023-03-04,2023-03-04 20:34:14.672000+05:30,24796,od_1677385001557322,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-26090.0,41.0,64.0,-10.0,-640.0
115,2023-03-04,2023-03-04 20:34:15.411000+05:30,24796,od_1677385001557330,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
114,2023-03-04,2023-03-04 20:34:51.652000+05:30,24796,od_1677385001557330,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
113,2023-03-04,2023-03-04 20:34:52.393000+05:30,24796,od_1677385001557342,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26410.0,37.0,68.0,10.0,680.0
112,2023-03-04,2023-03-04 20:35:29.331000+05:30,24796,od_1677385001557342,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-26090.0,37.0,68.0,-10.0,-680.0
111,2023-03-04,2023-03-04 20:35:30.056000+05:30,24796,od_1677385001557352,-310.0," Bought 10.00 shares x N (Rs. 31.00 each) , Limit Order",Bought,10.0,N,31.0,310.0,-26400.0,36.0,69.0,10.0,690.0
110,2023-03-04,2023-03-04 20:36:08.603000+05:30,24796,od_1677385001557352,310.0," Cancelled 10.00 shares x N (Rs. 31.00 each) , ",Cancelled,10.0,N,31.0,310.0,-26090.0,36.0,69.0,-10.0,-690.0
109,2023-03-04,2023-03-04 20:36:09.336000+05:30,24796,od_1677385001557366,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26410.0,37.0,68.0,10.0,680.0
108,2023-03-04,2023-03-04 20:37:59.095000+05:30,24796,od_1677385001557366,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-26090.0,37.0,68.0,-10.0,-680.0
107,2023-03-04,2023-03-04 20:37:59.797000+05:30,24796,od_1677385001557413,-290.0," Bought 10.00 shares x N (Rs. 29.00 each) , Limit Order",Bought,10.0,N,29.0,290.0,-26380.0,34.0,71.0,10.0,710.0
106,2023-03-04,2023-03-04 20:38:38.745000+05:30,24796,od_1677385001557413,290.0," Cancelled 10.00 shares x N (Rs. 29.00 each) , ",Cancelled,10.0,N,29.0,290.0,-26090.0,34.0,71.0,-10.0,-710.0
105,2023-03-04,2023-03-04 20:38:39.515000+05:30,24796,od_1677385001557435,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-26330.0,29.0,76.0,10.0,760.0
104,2023-03-04,2023-03-04 20:39:17.947000+05:30,24796,od_1677385001557435,240.0," Cancelled 10.00 shares x N (Rs. 24.00 each) , ",Cancelled,10.0,N,24.0,240.0,-26090.0,29.0,76.0,-10.0,-760.0
103,2023-03-04,2023-03-04 20:39:18.659000+05:30,24796,od_1677385001557468,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-26350.0,31.0,74.0,10.0,740.0
102,2023-03-04,2023-03-04 20:39:55.190000+05:30,24796,od_1677385001557468,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-26090.0,31.0,74.0,-10.0,-740.0
101,2023-03-04,2023-03-04 20:39:55.945000+05:30,24796,od_1677385001557497,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-26360.0,32.0,73.0,10.0,730.0
100,2023-03-04,2023-03-04 20:41:42.735000+05:30,24796,od_1677385001557497,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-26090.0,32.0,73.0,-10.0,-730.0
99,2023-03-04,2023-03-04 20:41:43.459000+05:30,24796,od_1677385001557528,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-26350.0,31.0,74.0,10.0,740.0
98,2023-03-04,2023-03-04 20:42:22.039000+05:30,24796,od_1677385001557528,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-26090.0,31.0,74.0,-10.0,-740.0
97,2023-03-04,2023-03-04 20:42:22.764000+05:30,24796,od_1677385001557553,-250.0," Bought 10.00 shares x N (Rs. 25.00 each) , Limit Order",Bought,10.0,N,25.0,250.0,-26340.0,30.0,75.0,10.0,750.0
96,2023-03-04,2023-03-04 20:42:57.482000+05:30,24796,od_1677385001557553,250.0," Cancelled 10.00 shares x N (Rs. 25.00 each) , ",Cancelled,10.0,N,25.0,250.0,-26090.0,30.0,75.0,-10.0,-750.0
95,2023-03-04,2023-03-04 20:42:58.214000+05:30,24796,od_1677385001557564,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-26330.0,29.0,76.0,10.0,760.0
94,2023-03-04,2023-03-04 20:43:37.064000+05:30,24796,od_1677385001557564,240.0," Cancelled 10.00 shares x N (Rs. 24.00 each) , ",Cancelled,10.0,N,24.0,240.0,-26090.0,29.0,76.0,-10.0,-760.0
93,2023-03-04,2023-03-04 20:43:37.817000+05:30,24796,od_1677385001557582,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-26360.0,32.0,73.0,10.0,730.0
92,2023-03-04,2023-03-04 20:44:16.204000+05:30,24796,od_1677385001557582,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-26090.0,32.0,73.0,-10.0,-730.0
91,2023-03-04,2023-03-04 20:44:17.490000+05:30,24796,od_1677385001557604,-290.0," Bought 10.00 shares x N (Rs. 29.00 each) , Limit Order",Bought,10.0,N,29.0,290.0,-26380.0,34.0,71.0,10.0,710.0
90,2023-03-04,2023-03-04 20:46:06.790000+05:30,24796,od_1677385001557604,290.0," Cancelled 10.00 shares x N (Rs. 29.00 each) , ",Cancelled,10.0,N,29.0,290.0,-26090.0,34.0,71.0,-10.0,-710.0
89,2023-03-04,2023-03-04 20:46:07.518000+05:30,24796,od_1677385001557657,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-26370.0,33.0,72.0,10.0,720.0
88,2023-03-04,2023-03-04 20:46:46.231000+05:30,24796,od_1677385001557657,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-26090.0,33.0,72.0,-10.0,-720.0
87,2023-03-04,2023-03-04 20:46:47.002000+05:30,24796,od_1677385001557680,-290.0," Bought 10.00 shares x N (Rs. 29.00 each) , Limit Order",Bought,10.0,N,29.0,290.0,-26380.0,34.0,71.0,10.0,710.0
86,2023-03-04,2023-03-04 20:47:26.122000+05:30,24796,od_1677385001557680,290.0," Cancelled 10.00 shares x N (Rs. 29.00 each) , ",Cancelled,10.0,N,29.0,290.0,-26090.0,34.0,71.0,-10.0,-710.0
85,2023-03-04,2023-03-04 20:47:26.842000+05:30,24796,od_1677385001557701,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-26350.0,31.0,74.0,10.0,740.0
84,2023-03-04,2023-03-04 20:48:36.790000+05:30,24796,od_1677385001557701,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-26090.0,31.0,74.0,-10.0,-740.0
83,2023-03-04,2023-03-04 20:48:37.510000+05:30,24796,od_1677385001557738,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-26360.0,32.0,73.0,10.0,730.0
82,2023-03-04,2023-03-04 20:49:53.027000+05:30,24796,od_1677385001557738,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-26090.0,32.0,73.0,-10.0,-730.0
81,2023-03-04,2023-03-04 20:49:53.739000+05:30,24796,od_1677385001557787,-220.0," Bought 10.00 shares x N (Rs. 22.00 each) , Limit Order",Bought,10.0,N,22.0,220.0,-26310.0,27.0,78.0,10.0,780.0
80,2023-03-04,2023-03-04 20:50:32.777000+05:30,24796,od_1677385001557787,220.0," Cancelled 10.00 shares x N (Rs. 22.00 each) , ",Cancelled,10.0,N,22.0,220.0,-26090.0,27.0,78.0,-10.0,-780.0
79,2023-03-04,2023-03-04 20:50:33.540000+05:30,24796,od_1677385001557804,-230.0," Bought 10.00 shares x N (Rs. 23.00 each) , Limit Order",Bought,10.0,N,23.0,230.0,-26320.0,28.0,77.0,10.0,770.0
78,2023-03-04,2023-03-04 20:51:11.549000+05:30,24796,od_1677385001557804,230.0," Cancelled 10.00 shares x N (Rs. 23.00 each) , ",Cancelled,10.0,N,23.0,230.0,-26090.0,28.0,77.0,-10.0,-770.0
77,2023-03-04,2023-03-04 20:51:12.252000+05:30,24796,od_1677385001557825,-240.0," Bought 10.00 shares x N (Rs. 24.00 each) , Limit Order",Bought,10.0,N,24.0,240.0,-26330.0,29.0,76.0,10.0,760.0
76,2023-03-04,2023-03-04 20:52:59.191000+05:30,24796,od_1677385001557825,240.0," Cancelled 10.00 shares x N (Rs. 24.00 each) , ",Cancelled,10.0,N,24.0,240.0,-26090.0,29.0,76.0,-10.0,-760.0
75,2023-03-04,2023-03-04 20:52:59.912000+05:30,24796,od_1677385001557868,-250.0," Bought 10.00 shares x N (Rs. 25.00 each) , Limit Order",Bought,10.0,N,25.0,250.0,-26340.0,30.0,75.0,10.0,750.0
74,2023-03-04,2023-03-04 20:53:38.810000+05:30,24796,od_1677385001557868,250.0," Cancelled 10.00 shares x N (Rs. 25.00 each) , ",Cancelled,10.0,N,25.0,250.0,-26090.0,30.0,75.0,-10.0,-750.0
73,2023-03-04,2023-03-04 20:53:39.544000+05:30,24796,od_1677385001557894,-230.0," Bought 10.00 shares x N (Rs. 23.00 each) , Limit Order",Bought,10.0,N,23.0,230.0,-26320.0,28.0,77.0,10.0,770.0
72,2023-03-04,2023-03-04 20:54:16.795000+05:30,24796,od_1677385001557894,230.0," Cancelled 10.00 shares x N (Rs. 23.00 each) , ",Cancelled,10.0,N,23.0,230.0,-26090.0,28.0,77.0,-10.0,-770.0
71,2023-03-04,2023-03-04 20:54:17.527000+05:30,24796,od_1677385001557902,-260.0," Bought 10.00 shares x N (Rs. 26.00 each) , Limit Order",Bought,10.0,N,26.0,260.0,-26350.0,31.0,74.0,10.0,740.0
70,2023-03-04,2023-03-04 20:54:56.321000+05:30,24796,od_1677385001557902,260.0," Cancelled 10.00 shares x N (Rs. 26.00 each) , ",Cancelled,10.0,N,26.0,260.0,-26090.0,31.0,74.0,-10.0,-740.0
69,2023-03-04,2023-03-04 20:54:57.047000+05:30,24796,od_1677385001557921,-280.0," Bought 10.00 shares x N (Rs. 28.00 each) , Limit Order",Bought,10.0,N,28.0,280.0,-26370.0,33.0,72.0,10.0,720.0
68,2023-03-04,2023-03-04 20:59:12.518000+05:30,24796,od_1677385001557921,280.0," Cancelled 10.00 shares x N (Rs. 28.00 each) , ",Cancelled,10.0,N,28.0,280.0,-26090.0,33.0,72.0,-10.0,-720.0
67,2023-03-04,2023-03-04 20:59:13.279000+05:30,24796,od_1677385001558041,-270.0," Bought 10.00 shares x N (Rs. 27.00 each) , Limit Order",Bought,10.0,N,27.0,270.0,-26360.0,32.0,73.0,10.0,730.0
66,2023-03-04,2023-03-04 20:59:47.303000+05:30,24796,od_1677385001558041,270.0," Cancelled 10.00 shares x N (Rs. 27.00 each) , ",Cancelled,10.0,N,27.0,270.0,-26090.0,32.0,73.0,-10.0,-730.0
65,2023-03-04,2023-03-04 20:59:48.150000+05:30,24796,od_1677385001558057,-250.0," Bought 10.00 shares x N (Rs. 25.00 each) , Limit Order",Bought,10.0,N,25.0,250.0,-26340.0,30.0,75.0,10.0,750.0
64,2023-03-04,2023-03-04 21:00:29.363000+05:30,24796,od_1677385001558057,250.0," Cancelled 10.00 shares x N (Rs. 25.00 each) , ",Cancelled,10.0,N,25.0,250.0,-26090.0,30.0,75.0,-10.0,-750.0
63,2023-03-04,2023-03-04 21:00:30.095000+05:30,24796,od_1677385001558076,-300.0," Bought 10.00 shares x N (Rs. 30.00 each) , Limit Order",Bought,10.0,N,30.0,300.0,-26390.0,35.0,70.0,10.0,700.0
62,2023-03-04,2023-03-04 21:01:06.536000+05:30,24796,od_1677385001558076,300.0," Cancelled 10.00 shares x N (Rs. 30.00 each) , ",Cancelled,10.0,N,30.0,300.0,-26090.0,35.0,70.0,-10.0,-700.0
61,2023-03-04,2023-03-04 21:01:07.290000+05:30,24796,od_1677385001558092,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26410.0,37.0,68.0,10.0,680.0
60,2023-03-04,2023-03-04 21:02:18.716000+05:30,24796,od_1677385001558092,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-26090.0,37.0,68.0,-10.0,-680.0
59,2023-03-04,2023-03-04 21:02:19.431000+05:30,24796,od_1677385001558144,-330.0," Bought 10.00 shares x N (Rs. 33.00 each) , Limit Order",Bought,10.0,N,33.0,330.0,-26420.0,38.0,67.0,10.0,670.0
58,2023-03-04,2023-03-04 21:02:56.727000+05:30,24796,od_1677385001558144,330.0," Cancelled 10.00 shares x N (Rs. 33.00 each) , ",Cancelled,10.0,N,33.0,330.0,-26090.0,38.0,67.0,-10.0,-670.0
57,2023-03-04,2023-03-04 21:02:57.806000+05:30,24796,od_1677385001558165,-310.0," Bought 10.00 shares x N (Rs. 31.00 each) , Limit Order",Bought,10.0,N,31.0,310.0,-26400.0,36.0,69.0,10.0,690.0
56,2023-03-04,2023-03-04 21:04:09.798000+05:30,24796,od_1677385001558165,310.0," Cancelled 10.00 shares x N (Rs. 31.00 each) , ",Cancelled,10.0,N,31.0,310.0,-26090.0,36.0,69.0,-10.0,-690.0
55,2023-03-04,2023-03-04 21:04:10.516000+05:30,24796,od_1677385001558195,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26410.0,37.0,68.0,10.0,680.0
54,2023-03-04,2023-03-04 21:04:47.937000+05:30,24796,od_1677385001558195,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-26090.0,37.0,68.0,-10.0,-680.0
53,2023-03-04,2023-03-04 21:04:48.726000+05:30,24796,od_1677385001558208,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
52,2023-03-04,2023-03-04 21:05:26.617000+05:30,24796,od_1677385001558208,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
51,2023-03-04,2023-03-04 21:05:27.370000+05:30,24796,od_1677385001558226,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26410.0,37.0,68.0,10.0,680.0
50,2023-03-04,2023-03-04 21:06:02.488000+05:30,24796,od_1677385001558226,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-26090.0,37.0,68.0,-10.0,-680.0
49,2023-03-04,2023-03-04 21:06:03.234000+05:30,24796,od_1677385001558246,-330.0," Bought 10.00 shares x N (Rs. 33.00 each) , Limit Order",Bought,10.0,N,33.0,330.0,-26420.0,38.0,67.0,10.0,670.0
48,2023-03-04,2023-03-04 21:06:43.475000+05:30,24796,od_1677385001558246,330.0," Cancelled 10.00 shares x N (Rs. 33.00 each) , ",Cancelled,10.0,N,33.0,330.0,-26090.0,38.0,67.0,-10.0,-670.0
47,2023-03-04,2023-03-04 21:06:44.197000+05:30,24796,od_1677385001558279,-320.0," Bought 10.00 shares x N (Rs. 32.00 each) , Limit Order",Bought,10.0,N,32.0,320.0,-26410.0,37.0,68.0,10.0,680.0
46,2023-03-04,2023-03-04 21:07:55.534000+05:30,24796,od_1677385001558279,320.0," Cancelled 10.00 shares x N (Rs. 32.00 each) , ",Cancelled,10.0,N,32.0,320.0,-26090.0,37.0,68.0,-10.0,-680.0
45,2023-03-04,2023-03-04 21:07:56.269000+05:30,24796,od_1677385001558306,-350.0," Bought 10.00 shares x N (Rs. 35.00 each) , Limit Order",Bought,10.0,N,35.0,350.0,-26440.0,40.0,65.0,10.0,650.0
44,2023-03-04,2023-03-04 21:08:33.384000+05:30,24796,od_1677385001558306,350.0," Cancelled 10.00 shares x N (Rs. 35.00 each) , ",Cancelled,10.0,N,35.0,350.0,-26090.0,40.0,65.0,-10.0,-650.0
43,2023-03-04,2023-03-04 21:08:34.095000+05:30,24796,od_1677385001558334,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
42,2023-03-04,2023-03-04 21:09:13.194000+05:30,24796,od_1677385001558334,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
41,2023-03-04,2023-03-04 21:09:13.922000+05:30,24796,od_1677385001558345,-350.0," Bought 10.00 shares x N (Rs. 35.00 each) , Limit Order",Bought,10.0,N,35.0,350.0,-26440.0,40.0,65.0,10.0,650.0
40,2023-03-04,2023-03-04 21:10:58.348000+05:30,24796,od_1677385001558345,350.0," Cancelled 10.00 shares x N (Rs. 35.00 each) , ",Cancelled,10.0,N,35.0,350.0,-26090.0,40.0,65.0,-10.0,-650.0
39,2023-03-04,2023-03-04 21:10:59.108000+05:30,24796,od_1677385001558376,-340.0," Bought 10.00 shares x N (Rs. 34.00 each) , Limit Order",Bought,10.0,N,34.0,340.0,-26430.0,39.0,66.0,10.0,660.0
38,2023-03-04,2023-03-04 21:11:36.476000+05:30,24796,od_1677385001558376,340.0," Cancelled 10.00 shares x N (Rs. 34.00 each) , ",Cancelled,10.0,N,34.0,340.0,-26090.0,39.0,66.0,-10.0,-660.0
37,2023-03-04,2023-03-04 21:11:37.198000+05:30,24796,od_1677385001558384,-350.0," Bought 10.00 shares x N (Rs. 35.00 each) , Limit Order",Bought,10.0,N,35.0,350.0,-26440.0,40.0,65.0,10.0,650.0
36,2023-03-04,2023-03-04 21:12:50.292000+05:30,24796,od_1677385001558384,350.0," Cancelled 10.00 shares x N (Rs. 35.00 each) , ",Cancelled,10.0,N,35.0,350.0,-26090.0,40.0,65.0,-10.0,-650.0
35,2023-03-04,2023-03-04 21:12:51.016000+05:30,24796,od_1677385001558403,-360.0," Bought 10.00 shares x N (Rs. 36.00 each) , Limit Order",Bought,10.0,N,36.0,360.0,-26450.0,41.0,64.0,10.0,640.0
34,2023-03-04,2023-03-04 21:13:26.244000+05:30,24796,od_1677385001558403,360.0," Cancelled 10.00 shares x N (Rs. 36.00 each) , ",Cancelled,10.0,N,36.0,360.0,-26090.0,41.0,64.0,-10.0,-640.0
33,2023-03-04,2023-03-04 21:13:27.076000+05:30,24796,od_1677385001558415,-370.0," Bought 10.00 shares x N (Rs. 37.00 each) , Limit Order",Bought,10.0,N,37.0,370.0,-26460.0,42.0,63.0,10.0,630.0
