,date,createdat,event_id,refid,amount,order_detail,status,qty,asset,price,value,cumvalue,price+5,if_win_price,net_qty,if_win_price_times_qty
306,2023-03-05,2023-03-05 20:19:12.428000+05:30,24961,od_1677385001581139,270.0," Cancelled 10.00 shares x Y (Rs. 27.00 each) , ",Cancelled,10.0,Y,27.0,270.0,-11768.0,32.0,73.0,-10.0,-730.0
305,2023-03-05,2023-03-05 20:19:13.156000+05:30,24961,od_1677385001581147,-290.0," Bought 10.00 shares x Y (Rs. 29.00 each) , Limit Order",Bought,10.0,Y,29.0,290.0,-12058.0,34.0,71.0,10.0,710.0
304,2023-03-05,2023-03-05 20:19:19.758000+05:30,24961,od_1677385001581144,136.0," Cancelled 2.00 shares x N (Rs. 68.00 each) , ",Cancelled,2.0,N,68.0,136.0,-11922.0,73.0,32.0,-2.0,-64.0
303,2023-03-05,2023-03-05 20:19:20.554000+05:30,24961,od_1677385001581150,-134.0," Bought 2.00 shares x N (Rs. 67.00 each) , Limit Order",Bought,2.0,N,67.0,134.0,-12056.0,72.0,33.0,2.0,66.0
302,2023-03-05,2023-03-05 20:19:57.107000+05:30,24961,od_1677385001581150,134.0," Cancelled 2.00 shares x N (Rs. 67.00 each) , ",Cancelled,2.0,N,67.0,134.0,-11922.0,72.0,33.0,-2.0,-66.0
301,2023-03-05,2023-03-05 20:19:57.822000+05:30,24961,od_1677385001581162,-130.0," Bought 2.00 shares x N (Rs. 65.00 each) , Limit Order",Bought,2.0,N,65.0,130.0,-12052.0,70.0,35.0,2.0,70.0
300,2023-03-05,2023-03-05 20:20:32.143000+05:30,24961,od_1677385001581147,29.0," Cancelled 1.00 shares x Y (Rs. 29.00 each) , ",Cancelled,1.0,Y,29.0,29.0,-12023.0,34.0,71.0,-1.0,-71.0
299,2023-03-05,2023-03-05 20:20:32.914000+05:30,24961,od_1677385001581174,-310.0," Bought 10.00 shares x Y (Rs. 31.00 each) , Limit Order",Bought,10.0,Y,31.0,310.0,-12333.0,36.0,69.0,10.0,690.0
298,2023-03-05,2023-03-05 20:20:39.769000+05:30,24961,od_1677385001581162,130.0," Cancelled 2.00 shares x N (Rs. 65.00 each) , ",Cancelled,2.0,N,65.0,130.0,-12203.0,70.0,35.0,-2.0,-70.0
297,2023-03-05,2023-03-05 20:20:40.490000+05:30,24961,od_1677385001581181,-650.0," Bought 10.00 shares x N (Rs. 65.00 each) , Limit Order",Bought,10.0,N,65.0,650.0,-12853.0,70.0,35.0,10.0,350.0
296,2023-03-05,2023-03-05 20:21:13.325000+05:30,24961,od_1677385001581174,310.0," Cancelled 10.00 shares x Y (Rs. 31.00 each) , ",Cancelled,10.0,Y,31.0,310.0,-12543.0,36.0,69.0,-10.0,-690.0
295,2023-03-05,2023-03-05 20:21:14.049000+05:30,24961,od_1677385001581189,-300.0," Bought 10.00 shares x Y (Rs. 30.00 each) , Limit Order",Bought,10.0,Y,30.0,300.0,-12843.0,35.0,70.0,10.0,700.0
294,2023-03-05,2023-03-05 20:21:21.394000+05:30,24961,od_1677385001581181,650.0," Cancelled 10.00 shares x N (Rs. 65.00 each) , ",Cancelled,10.0,N,65.0,650.0,-12193.0,70.0,35.0,-10.0,-350.0
293,2023-03-05,2023-03-05 20:21:22.176000+05:30,24961,od_1677385001581194,-640.0," Bought 10.00 shares x N (Rs. 64.00 each) , Limit Order",Bought,10.0,N,64.0,640.0,-12833.0,69.0,36.0,10.0,360.0
292,2023-03-05,2023-03-05 20:21:55.288000+05:30,24961,od_1677385001581189,300.0," Cancelled 10.00 shares x Y (Rs. 30.00 each) , ",Cancelled,10.0,Y,30.0,300.0,-12533.0,35.0,70.0,-10.0,-700.0
291,2023-03-05,2023-03-05 20:21:55.994000+05:30,24961,od_1677385001581210,-320.0," Bought 10.00 shares x Y (Rs. 32.00 each) , Limit Order",Bought,10.0,Y,32.0,320.0,-12853.0,37.0,68.0,10.0,680.0
290,2023-03-05,2023-03-05 20:22:02.739000+05:30,24961,od_1677385001581194,640.0," Cancelled 10.00 shares x N (Rs. 64.00 each) , ",Cancelled,10.0,N,64.0,640.0,-12213.0,69.0,36.0,-10.0,-360.0
289,2023-03-05,2023-03-05 20:22:03.468000+05:30,24961,od_1677385001581215,-620.0," Bought 10.00 shares x N (Rs. 62.00 each) , Limit Order",Bought,10.0,N,62.0,620.0,-12833.0,67.0,38.0,10.0,380.0
288,2023-03-05,2023-03-05 20:22:38.628000+05:30,24961,od_1677385001581210,256.0," Cancelled 8.00 shares x Y (Rs. 32.00 each) , ",Cancelled,8.0,Y,32.0,256.0,-12577.0,37.0,68.0,-8.0,-544.0
287,2023-03-05,2023-03-05 20:22:39.372000+05:30,24961,od_1677385001581230,-340.0," Bought 10.00 shares x Y (Rs. 34.00 each) , Limit Order",Bought,10.0,Y,34.0,340.0,-12917.0,39.0,66.0,10.0,660.0
286,2023-03-05,2023-03-05 20:22:45.849000+05:30,24961,od_1677385001581215,620.0," Cancelled 10.00 shares x N (Rs. 62.00 each) , ",Cancelled,10.0,N,62.0,620.0,-12297.0,67.0,38.0,-10.0,-380.0
285,2023-03-05,2023-03-05 20:22:46.568000+05:30,24961,od_1677385001581237,-600.0," Bought 10.00 shares x N (Rs. 60.00 each) , Limit Order",Bought,10.0,N,60.0,600.0,-12897.0,65.0,40.0,10.0,400.0
284,2023-03-05,2023-03-05 20:23:20.859000+05:30,24961,od_1677385001581230,238.0," Cancelled 7.00 shares x Y (Rs. 34.00 each) , ",Cancelled,7.0,Y,34.0,238.0,-12659.0,39.0,66.0,-7.0,-462.0
283,2023-03-05,2023-03-05 20:23:21.607000+05:30,24961,od_1677385001581260,-340.0," Bought 10.00 shares x Y (Rs. 34.00 each) , Limit Order",Bought,10.0,Y,34.0,340.0,-12999.0,39.0,66.0,10.0,660.0
282,2023-03-05,2023-03-05 20:23:59.555000+05:30,24961,od_1677385001581260,306.0," Cancelled 9.00 shares x Y (Rs. 34.00 each) , ",Cancelled,9.0,Y,34.0,306.0,-12693.0,39.0,66.0,-9.0,-594.0
281,2023-03-05,2023-03-05 20:24:01.283000+05:30,24961,od_1677385001581279,-330.0," Bought 10.00 shares x Y (Rs. 33.00 each) , Limit Order",Bought,10.0,Y,33.0,330.0,-13023.0,38.0,67.0,10.0,670.0
280,2023-03-05,2023-03-05 20:24:11.658000+05:30,24961,od_1677385001581237,600.0," Cancelled 10.00 shares x N (Rs. 60.00 each) , ",Cancelled,10.0,N,60.0,600.0,-12423.0,65.0,40.0,-10.0,-400.0
279,2023-03-05,2023-03-05 20:24:12.375000+05:30,24961,od_1677385001581284,-610.0," Bought 10.00 shares x N (Rs. 61.00 each) , Limit Order",Bought,10.0,N,61.0,610.0,-13033.0,66.0,39.0,10.0,390.0
278,2023-03-05,2023-03-05 20:24:46.570000+05:30,24961,od_1677385001581279,330.0," Cancelled 10.00 shares x Y (Rs. 33.00 each) , ",Cancelled,10.0,Y,33.0,330.0,-12703.0,38.0,67.0,-10.0,-670.0
277,2023-03-05,2023-03-05 20:24:47.270000+05:30,24961,od_1677385001581295,-370.0," Bought 10.00 shares x Y (Rs. 37.00 each) , Limit Order",Bought,10.0,Y,37.0,370.0,-13073.0,42.0,63.0,10.0,630.0
276,2023-03-05,2023-03-05 20:24:53.446000+05:30,24961,od_1677385001581284,610.0," Cancelled 10.00 shares x N (Rs. 61.00 each) , ",Cancelled,10.0,N,61.0,610.0,-12463.0,66.0,39.0,-10.0,-390.0
275,2023-03-05,2023-03-05 20:24:54.173000+05:30,24961,od_1677385001581298,-570.0," Bought 10.00 shares x N (Rs. 57.00 each) , Limit Order",Bought,10.0,N,57.0,570.0,-13033.0,62.0,43.0,10.0,430.0
274,2023-03-05,2023-03-05 20:25:32.039000+05:30,24961,od_1677385001581298,570.0," Cancelled 10.00 shares x N (Rs. 57.00 each) , ",Cancelled,10.0,N,57.0,570.0,-12463.0,62.0,43.0,-10.0,-430.0
273,2023-03-05,2023-03-05 20:25:32.741000+05:30,24961,od_1677385001581309,-580.0," Bought 10.00 shares x N (Rs. 58.00 each) , Limit Order",Bought,10.0,N,58.0,580.0,-13043.0,63.0,42.0,10.0,420.0
272,2023-03-05,2023-03-05 20:26:07.433000+05:30,24961,od_1677385001581325,-390.0," Bought 10.00 shares x Y (Rs. 39.00 each) , Limit Order",Bought,10.0,Y,39.0,390.0,-13433.0,44.0,61.0,10.0,610.0
271,2023-03-05,2023-03-05 20:26:13.716000+05:30,24961,od_1677385001581309,580.0," Cancelled 10.00 shares x N (Rs. 58.00 each) , ",Cancelled,10.0,N,58.0,580.0,-12853.0,63.0,42.0,-10.0,-420.0
270,2023-03-05,2023-03-05 20:26:14.447000+05:30,24961,od_1677385001581328,-560.0," Bought 10.00 shares x N (Rs. 56.00 each) , Limit Order",Bought,10.0,N,56.0,560.0,-13413.0,61.0,44.0,10.0,440.0
269,2023-03-05,2023-03-05 20:26:49.650000+05:30,24961,od_1677385001581346,-370.0," Bought 10.00 shares x Y (Rs. 37.00 each) , Limit Order",Bought,10.0,Y,37.0,370.0,-13783.0,42.0,63.0,10.0,630.0
268,2023-03-05,2023-03-05 20:26:56.189000+05:30,24961,od_1677385001581328,560.0," Cancelled 10.00 shares x N (Rs. 56.00 each) , ",Cancelled,10.0,N,56.0,560.0,-13223.0,61.0,44.0,-10.0,-440.0
267,2023-03-05,2023-03-05 20:26:56.941000+05:30,24961,od_1677385001581353,-580.0," Bought 10.00 shares x N (Rs. 58.00 each) , Limit Order",Bought,10.0,N,58.0,580.0,-13803.0,63.0,42.0,10.0,420.0
266,2023-03-05,2023-03-05 20:27:29.587000+05:30,24961,od_1677385001581346,333.0," Cancelled 9.00 shares x Y (Rs. 37.00 each) , ",Cancelled,9.0,Y,37.0,333.0,-13470.0,42.0,63.0,-9.0,-567.0
265,2023-03-05,2023-03-05 20:27:30.343000+05:30,24961,od_1677385001581372,-370.0," Bought 10.00 shares x Y (Rs. 37.00 each) , Limit Order",Bought,10.0,Y,37.0,370.0,-13840.0,42.0,63.0,10.0,630.0
264,2023-03-05,2023-03-05 20:27:37.082000+05:30,24961,od_1677385001581353,580.0," Cancelled 10.00 shares x N (Rs. 58.00 each) , ",Cancelled,10.0,N,58.0,580.0,-13260.0,63.0,42.0,-10.0,-420.0
263,2023-03-05,2023-03-05 20:27:37.792000+05:30,24961,od_1677385001581379,-570.0," Bought 10.00 shares x N (Rs. 57.00 each) , Limit Order",Bought,10.0,N,57.0,570.0,-13830.0,62.0,43.0,10.0,430.0
262,2023-03-05,2023-03-05 20:28:09.809000+05:30,24961,od_1677385001581392,-360.0," Bought 10.00 shares x Y (Rs. 36.00 each) , Limit Order",Bought,10.0,Y,36.0,360.0,-14190.0,41.0,64.0,10.0,640.0
261,2023-03-05,2023-03-05 20:28:17.134000+05:30,24961,od_1677385001581379,570.0," Cancelled 10.00 shares x N (Rs. 57.00 each) , ",Cancelled,10.0,N,57.0,570.0,-13620.0,62.0,43.0,-10.0,-430.0
260,2023-03-05,2023-03-05 20:28:17.843000+05:30,24961,od_1677385001581395,-590.0," Bought 10.00 shares x N (Rs. 59.00 each) , Limit Order",Bought,10.0,N,59.0,590.0,-14210.0,64.0,41.0,10.0,410.0
259,2023-03-05,2023-03-05 20:29:00.091000+05:30,24961,od_1677385001581395,590.0," Cancelled 10.00 shares x N (Rs. 59.00 each) , ",Cancelled,10.0,N,59.0,590.0,-13620.0,64.0,41.0,-10.0,-410.0
258,2023-03-05,2023-03-05 20:29:00.810000+05:30,24961,od_1677385001581414,-580.0," Bought 10.00 shares x N (Rs. 58.00 each) , Limit Order",Bought,10.0,N,58.0,580.0,-14200.0,63.0,42.0,10.0,420.0
257,2023-03-05,2023-03-05 20:29:33.214000+05:30,24961,od_1677385001581392,360.0," Cancelled 10.00 shares x Y (Rs. 36.00 each) , ",Cancelled,10.0,Y,36.0,360.0,-13840.0,41.0,64.0,-10.0,-640.0
256,2023-03-05,2023-03-05 20:29:34.198000+05:30,24961,od_1677385001581423,-420.0," Bought 10.00 shares x Y (Rs. 42.00 each) , Limit Order",Bought,10.0,Y,42.0,420.0,-14260.0,47.0,58.0,10.0,580.0
255,2023-03-05,2023-03-05 20:29:40.397000+05:30,24961,od_1677385001581414,580.0," Cancelled 10.00 shares x N (Rs. 58.00 each) , ",Cancelled,10.0,N,58.0,580.0,-13680.0,63.0,42.0,-10.0,-420.0
254,2023-03-05,2023-03-05 20:29:41.112000+05:30,24961,od_1677385001581428,-520.0," Bought 10.00 shares x N (Rs. 52.00 each) , Limit Order",Bought,10.0,N,52.0,520.0,-14200.0,57.0,48.0,10.0,480.0
253,2023-03-05,2023-03-05 20:30:18.713000+05:30,24961,od_1677385001581423,42.0," Cancelled 1.00 shares x Y (Rs. 42.00 each) , ",Cancelled,1.0,Y,42.0,42.0,-14158.0,47.0,58.0,-1.0,-58.0
252,2023-03-05,2023-03-05 20:30:19.427000+05:30,24961,od_1677385001581450,-420.0," Bought 10.00 shares x Y (Rs. 42.00 each) , Limit Order",Bought,10.0,Y,42.0,420.0,-14578.0,47.0,58.0,10.0,580.0
251,2023-03-05,2023-03-05 20:30:56.366000+05:30,24961,od_1677385001581450,210.0," Cancelled 5.00 shares x Y (Rs. 42.00 each) , ",Cancelled,5.0,Y,42.0,210.0,-14368.0,47.0,58.0,-5.0,-290.0
250,2023-03-05,2023-03-05 20:30:57.095000+05:30,24961,od_1677385001581470,-420.0," Bought 10.00 shares x Y (Rs. 42.00 each) , Limit Order",Bought,10.0,Y,42.0,420.0,-14788.0,47.0,58.0,10.0,580.0
249,2023-03-05,2023-03-05 20:31:05.111000+05:30,24961,od_1677385001581428,520.0," Cancelled 10.00 shares x N (Rs. 52.00 each) , ",Cancelled,10.0,N,52.0,520.0,-14268.0,57.0,48.0,-10.0,-480.0
248,2023-03-05,2023-03-05 20:31:05.916000+05:30,24961,od_1677385001581477,-530.0," Bought 10.00 shares x N (Rs. 53.00 each) , Limit Order",Bought,10.0,N,53.0,530.0,-14798.0,58.0,47.0,10.0,470.0
247,2023-03-05,2023-03-05 20:31:36.827000+05:30,24961,od_1677385001581470,420.0," Cancelled 10.00 shares x Y (Rs. 42.00 each) , ",Cancelled,10.0,Y,42.0,420.0,-14378.0,47.0,58.0,-10.0,-580.0
246,2023-03-05,2023-03-05 20:31:37.546000+05:30,24961,od_1677385001581492,-410.0," Bought 10.00 shares x Y (Rs. 41.00 each) , Limit Order",Bought,10.0,Y,41.0,410.0,-14788.0,46.0,59.0,10.0,590.0
245,2023-03-05,2023-03-05 20:32:13.805000+05:30,24961,od_1677385001581492,410.0," Cancelled 10.00 shares x Y (Rs. 41.00 each) , ",Cancelled,10.0,Y,41.0,410.0,-14378.0,46.0,59.0,-10.0,-590.0
244,2023-03-05,2023-03-05 20:32:14.539000+05:30,24961,od_1677385001581501,-420.0," Bought 10.00 shares x Y (Rs. 42.00 each) , Limit Order",Bought,10.0,Y,42.0,420.0,-14798.0,47.0,58.0,10.0,580.0
243,2023-03-05,2023-03-05 20:32:54.493000+05:30,24961,od_1677385001581518,-420.0," Bought 10.00 shares x Y (Rs. 42.00 each) , Limit Order",Bought,10.0,Y,42.0,420.0,-15218.0,47.0,58.0,10.0,580.0
242,2023-03-05,2023-03-05 20:33:39.526000+05:30,24961,od_1677385001581518,84.0," Cancelled 2.00 shares x Y (Rs. 42.00 each) , ",Cancelled,2.0,Y,42.0,84.0,-15134.0,47.0,58.0,-2.0,-116.0
241,2023-03-05,2023-03-05 20:33:40.247000+05:30,24961,od_1677385001581540,-430.0," Bought 10.00 shares x Y (Rs. 43.00 each) , Limit Order",Bought,10.0,Y,43.0,430.0,-15564.0,48.0,57.0,10.0,570.0
240,2023-03-05,2023-03-05 20:33:46.608000+05:30,24961,od_1677385001581477,530.0," Cancelled 10.00 shares x N (Rs. 53.00 each) , ",Cancelled,10.0,N,53.0,530.0,-15034.0,58.0,47.0,-10.0,-470.0
239,2023-03-05,2023-03-05 20:33:47.479000+05:30,24961,od_1677385001581545,-510.0," Bought 10.00 shares x N (Rs. 51.00 each) , Limit Order",Bought,10.0,N,51.0,510.0,-15544.0,56.0,49.0,10.0,490.0
238,2023-03-05,2023-03-05 20:34:39.617000+05:30,24961,od_1677385001581540,258.0," Cancelled 6.00 shares x Y (Rs. 43.00 each) , ",Cancelled,6.0,Y,43.0,258.0,-15286.0,48.0,57.0,-6.0,-342.0
237,2023-03-05,2023-03-05 20:34:40.365000+05:30,24961,od_1677385001581564,-430.0," Bought 10.00 shares x Y (Rs. 43.00 each) , Limit Order",Bought,10.0,Y,43.0,430.0,-15716.0,48.0,57.0,10.0,570.0
236,2023-03-05,2023-03-05 20:35:21.651000+05:30,24961,od_1677385001581564,258.0," Cancelled 6.00 shares x Y (Rs. 43.00 each) , ",Cancelled,6.0,Y,43.0,258.0,-15458.0,48.0,57.0,-6.0,-342.0
235,2023-03-05,2023-03-05 20:35:23.272000+05:30,24961,od_1677385001581588,-450.0," Bought 10.00 shares x Y (Rs. 45.00 each) , Limit Order",Bought,10.0,Y,45.0,450.0,-15908.0,50.0,55.0,10.0,550.0
234,2023-03-05,2023-03-05 20:35:30.436000+05:30,24961,od_1677385001581545,510.0," Cancelled 10.00 shares x N (Rs. 51.00 each) , ",Cancelled,10.0,N,51.0,510.0,-15398.0,56.0,49.0,-10.0,-490.0
233,2023-03-05,2023-03-05 20:35:31.169000+05:30,24961,od_1677385001581593,-500.0," Bought 10.00 shares x N (Rs. 50.00 each) , Limit Order",Bought,10.0,N,50.0,500.0,-15898.0,55.0,50.0,10.0,500.0
232,2023-03-05,2023-03-05 20:36:11.849000+05:30,24961,od_1677385001581588,450.0," Cancelled 10.00 shares x Y (Rs. 45.00 each) , ",Cancelled,10.0,Y,45.0,450.0,-15448.0,50.0,55.0,-10.0,-550.0
231,2023-03-05,2023-03-05 20:36:13.312000+05:30,24961,od_1677385001581609,-500.0," Bought 10.00 shares x Y (Rs. 50.00 each) , Limit Order",Bought,10.0,Y,50.0,500.0,-15948.0,55.0,50.0,10.0,500.0
230,2023-03-05,2023-03-05 20:36:19.713000+05:30,24961,od_1677385001581593,500.0," Cancelled 10.00 shares x N (Rs. 50.00 each) , ",Cancelled,10.0,N,50.0,500.0,-15448.0,55.0,50.0,-10.0,-500.0
229,2023-03-05,2023-03-05 20:36:21.590000+05:30,24961,od_1677385001581616,-440.0," Bought 10.00 shares x N (Rs. 44.00 each) , Limit Order",Bought,10.0,N,44.0,440.0,-15888.0,49.0,56.0,10.0,560.0
228,2023-03-05,2023-03-05 20:36:55.514000+05:30,24961,od_1677385001581620,-490.0," Bought 10.00 shares x Y (Rs. 49.00 each) , Limit Order",Bought,10.0,Y,49.0,490.0,-16378.0,54.0,51.0,10.0,510.0
227,2023-03-05,2023-03-05 20:37:03.950000+05:30,24961,od_1677385001581616,440.0," Cancelled 10.00 shares x N (Rs. 44.00 each) , ",Cancelled,10.0,N,44.0,440.0,-15938.0,49.0,56.0,-10.0,-560.0
226,2023-03-05,2023-03-05 20:37:04.654000+05:30,24961,od_1677385001581623,-450.0," Bought 10.00 shares x N (Rs. 45.00 each) , Limit Order",Bought,10.0,N,45.0,450.0,-16388.0,50.0,55.0,10.0,550.0
225,2023-03-05,2023-03-05 20:37:37.306000+05:30,24961,od_1677385001581620,343.0," Cancelled 7.00 shares x Y (Rs. 49.00 each) , ",Cancelled,7.0,Y,49.0,343.0,-16045.0,54.0,51.0,-7.0,-357.0
224,2023-03-05,2023-03-05 20:37:38.037000+05:30,24961,od_1677385001581637,-470.0," Bought 10.00 shares x Y (Rs. 47.00 each) , Limit Order",Bought,10.0,Y,47.0,470.0,-16515.0,52.0,53.0,10.0,530.0
223,2023-03-05,2023-03-05 20:37:44.488000+05:30,24961,od_1677385001581623,450.0," Cancelled 10.00 shares x N (Rs. 45.00 each) , ",Cancelled,10.0,N,45.0,450.0,-16065.0,50.0,55.0,-10.0,-550.0
222,2023-03-05,2023-03-05 20:37:45.211000+05:30,24961,od_1677385001581642,-470.0," Bought 10.00 shares x N (Rs. 47.00 each) , Limit Order",Bought,10.0,N,47.0,470.0,-16535.0,52.0,53.0,10.0,530.0
221,2023-03-05,2023-03-05 20:38:23.695000+05:30,24961,od_1677385001581642,423.0," Cancelled 9.00 shares x N (Rs. 47.00 each) , ",Cancelled,9.0,N,47.0,423.0,-16112.0,52.0,53.0,-9.0,-477.0
220,2023-03-05,2023-03-05 20:38:24.569000+05:30,24961,od_1677385001581667,-470.0," Bought 10.00 shares x N (Rs. 47.00 each) , Limit Order",Bought,10.0,N,47.0,470.0,-16582.0,52.0,53.0,10.0,530.0
219,2023-03-05,2023-03-05 20:38:56.161000+05:30,24961,od_1677385001581637,470.0," Cancelled 10.00 shares x Y (Rs. 47.00 each) , ",Cancelled,10.0,Y,47.0,470.0,-16112.0,52.0,53.0,-10.0,-530.0
218,2023-03-05,2023-03-05 20:38:56.883000+05:30,24961,od_1677385001581678,-430.0," Bought 10.00 shares x Y (Rs. 43.00 each) , Limit Order",Bought,10.0,Y,43.0,430.0,-16542.0,48.0,57.0,10.0,570.0
217,2023-03-05,2023-03-05 20:39:03.131000+05:30,24961,od_1677385001581667,470.0," Cancelled 10.00 shares x N (Rs. 47.00 each) , ",Cancelled,10.0,N,47.0,470.0,-16072.0,52.0,53.0,-10.0,-530.0
216,2023-03-05,2023-03-05 20:39:03.996000+05:30,24961,od_1677385001581681,-540.0," Bought 10.00 shares x N (Rs. 54.00 each) , Limit Order",Bought,10.0,N,54.0,540.0,-16612.0,59.0,46.0,10.0,460.0
215,2023-03-05,2023-03-05 20:39:35.970000+05:30,24961,od_1677385001581678,215.0," Cancelled 5.00 shares x Y (Rs. 43.00 each) , ",Cancelled,5.0,Y,43.0,215.0,-16397.0,48.0,57.0,-5.0,-285.0
214,2023-03-05,2023-03-05 20:39:36.689000+05:30,24961,od_1677385001581698,-400.0," Bought 10.00 shares x Y (Rs. 40.00 each) , Limit Order",Bought,10.0,Y,40.0,400.0,-16797.0,45.0,60.0,10.0,600.0
213,2023-03-05,2023-03-05 20:39:43.197000+05:30,24961,od_1677385001581681,540.0," Cancelled 10.00 shares x N (Rs. 54.00 each) , ",Cancelled,10.0,N,54.0,540.0,-16257.0,59.0,46.0,-10.0,-460.0
212,2023-03-05,2023-03-05 20:39:43.905000+05:30,24961,od_1677385001581701,-560.0," Bought 10.00 shares x N (Rs. 56.00 each) , Limit Order",Bought,10.0,N,56.0,560.0,-16817.0,61.0,44.0,10.0,440.0
211,2023-03-05,2023-03-05 20:40:18.418000+05:30,24961,od_1677385001581698,400.0," Cancelled 10.00 shares x Y (Rs. 40.00 each) , ",Cancelled,10.0,Y,40.0,400.0,-16417.0,45.0,60.0,-10.0,-600.0
210,2023-03-05,2023-03-05 20:40:19.134000+05:30,24961,od_1677385001581715,-380.0," Bought 10.00 shares x Y (Rs. 38.00 each) , Limit Order",Bought,10.0,Y,38.0,380.0,-16797.0,43.0,62.0,10.0,620.0
209,2023-03-05,2023-03-05 20:40:26.723000+05:30,24961,od_1677385001581723,-570.0," Bought 10.00 shares x N (Rs. 57.00 each) , Limit Order",Bought,10.0,N,57.0,570.0,-17367.0,62.0,43.0,10.0,430.0
208,2023-03-05,2023-03-05 20:40:58.985000+05:30,24961,od_1677385001581715,380.0," Cancelled 10.00 shares x Y (Rs. 38.00 each) , ",Cancelled,10.0,Y,38.0,380.0,-16987.0,43.0,62.0,-10.0,-620.0
207,2023-03-05,2023-03-05 20:40:59.700000+05:30,24961,od_1677385001581734,-370.0," Bought 10.00 shares x Y (Rs. 37.00 each) , Limit Order",Bought,10.0,Y,37.0,370.0,-17357.0,42.0,63.0,10.0,630.0
206,2023-03-05,2023-03-05 20:41:07.594000+05:30,24961,od_1677385001581723,513.0," Cancelled 9.00 shares x N (Rs. 57.00 each) , ",Cancelled,9.0,N,57.0,513.0,-16844.0,62.0,43.0,-9.0,-387.0
205,2023-03-05,2023-03-05 20:41:08.311000+05:30,24961,od_1677385001581739,-570.0," Bought 10.00 shares x N (Rs. 57.00 each) , Limit Order",Bought,10.0,N,57.0,570.0,-17414.0,62.0,43.0,10.0,430.0
204,2023-03-05,2023-03-05 20:41:42.826000+05:30,24961,od_1677385001581734,370.0," Cancelled 10.00 shares x Y (Rs. 37.00 each) , ",Cancelled,10.0,Y,37.0,370.0,-17044.0,42.0,63.0,-10.0,-630.0
203,2023-03-05,2023-03-05 20:41:43.553000+05:30,24961,od_1677385001581747,-400.0," Bought 10.00 shares x Y (Rs. 40.00 each) , Limit Order",Bought,10.0,Y,40.0,400.0,-17444.0,45.0,60.0,10.0,600.0
202,2023-03-05,2023-03-05 20:41:50.038000+05:30,24961,od_1677385001581739,570.0," Cancelled 10.00 shares x N (Rs. 57.00 each) , ",Cancelled,10.0,N,57.0,570.0,-16874.0,62.0,43.0,-10.0,-430.0
201,2023-03-05,2023-03-05 20:41:50.796000+05:30,24961,od_1677385001581750,-550.0," Bought 10.00 shares x N (Rs. 55.00 each) , Limit Order",Bought,10.0,N,55.0,550.0,-17424.0,60.0,45.0,10.0,450.0
200,2023-03-05,2023-03-05 20:42:22.078000+05:30,24961,od_1677385001581747,400.0," Cancelled 10.00 shares x Y (Rs. 40.00 each) , ",Cancelled,10.0,Y,40.0,400.0,-17024.0,45.0,60.0,-10.0,-600.0
199,2023-03-05,2023-03-05 20:42:22.823000+05:30,24961,od_1677385001581758,-380.0," Bought 10.00 shares x Y (Rs. 38.00 each) , Limit Order",Bought,10.0,Y,38.0,380.0,-17404.0,43.0,62.0,10.0,620.0
198,2023-03-05,2023-03-05 20:42:30.147000+05:30,24961,od_1677385001581750,550.0," Cancelled 10.00 shares x N (Rs. 55.00 each) , ",Cancelled,10.0,N,55.0,550.0,-16854.0,60.0,45.0,-10.0,-450.0
197,2023-03-05,2023-03-05 20:42:30.889000+05:30,24961,od_1677385001581763,-570.0," Bought 10.00 shares x N (Rs. 57.00 each) , Limit Order",Bought,10.0,N,57.0,570.0,-17424.0,62.0,43.0,10.0,430.0
196,2023-03-05,2023-03-05 20:43:06.273000+05:30,24961,od_1677385001581758,380.0," Cancelled 10.00 shares x Y (Rs. 38.00 each) , ",Cancelled,10.0,Y,38.0,380.0,-17044.0,43.0,62.0,-10.0,-620.0
195,2023-03-05,2023-03-05 20:43:07.010000+05:30,24961,od_1677385001581783,-410.0," Bought 10.00 shares x Y (Rs. 41.00 each) , Limit Order",Bought,10.0,Y,41.0,410.0,-17454.0,46.0,59.0,10.0,590.0
194,2023-03-05,2023-03-05 20:43:13.508000+05:30,24961,od_1677385001581763,570.0," Cancelled 10.00 shares x N (Rs. 57.00 each) , ",Cancelled,10.0,N,57.0,570.0,-16884.0,62.0,43.0,-10.0,-430.0
193,2023-03-05,2023-03-05 20:43:14.227000+05:30,24961,od_1677385001581789,-540.0," Bought 10.00 shares x N (Rs. 54.00 each) , Limit Order",Bought,10.0,N,54.0,540.0,-17424.0,59.0,46.0,10.0,460.0
192,2023-03-05,2023-03-05 20:43:49.872000+05:30,24961,od_1677385001581783,205.0," Cancelled 5.00 shares x Y (Rs. 41.00 each) , ",Cancelled,5.0,Y,41.0,205.0,-17219.0,46.0,59.0,-5.0,-295.0
191,2023-03-05,2023-03-05 20:43:50.605000+05:30,24961,od_1677385001581813,-450.0," Bought 10.00 shares x Y (Rs. 45.00 each) , Limit Order",Bought,10.0,Y,45.0,450.0,-17669.0,50.0,55.0,10.0,550.0
190,2023-03-05,2023-03-05 20:43:57.672000+05:30,24961,od_1677385001581789,540.0," Cancelled 10.00 shares x N (Rs. 54.00 each) , ",Cancelled,10.0,N,54.0,540.0,-17129.0,59.0,46.0,-10.0,-460.0
