,timestamp_12180,yesfp_12180,timestamp_12179,yesfp_12179,timestamp_12178,yesfp_12178,timestamp_12177,yesfp_12177,timestamp_12149,yesfp_12149,timestamp_12148,yesfp_12148,timestamp_12147,yesfp_12147,timestamp_12146,yesfp_12146
36,2022-11-17 17:00:53.521,7.924216834045352,2022-11-17 16:58:24.876,38.962351579960085,2022-11-17 16:45:03.637,67.79820807731396,2022-11-17 16:49:10.710,96.22015275891633,2022-11-16 16:57:28.710,10.866838656175977,2022-11-16 16:57:13.857,36.36075484107755,2022-11-16 16:56:57.847,61.85467102597912,2022-11-16 16:52:35.531,87.73099595365422
37,2022-11-17 17:02:58.265,7.924216834045352,2022-11-17 17:00:36.779,37.76519780280757,2022-11-17 16:47:11.618,67.93617868256445,2022-11-17 16:51:16.132,96.63406457466782,2022-11-16 16:59:30.081,11.376716979874008,2022-11-16 16:59:14.379,36.74316358385107,2022-11-16 16:58:56.751,62.23707976875264,2022-11-16 16:54:44.163,87.4760567918052
38,2022-11-17 17:05:06.106,8.819446263108219,2022-11-17 17:02:43.455,37.76519780280757,2022-11-17 16:49:28.311,68.90197291931793,2022-11-17 16:53:23.445,96.49609396941733,2022-11-16 17:01:21.860,10.866838656175977,2022-11-16 17:01:10.292,36.36075484107755,2022-11-16 17:00:53.139,61.98214060690363,2022-11-16 16:56:47.554,87.3485872108807
39,2022-11-17 17:07:15.746,9.565470787327275,2022-11-17 17:04:47.902,38.51122232702663,2022-11-17 16:51:32.743,69.03994352456843,2022-11-17 16:55:37.147,94.84044670641137,2022-11-16 17:03:21.852,10.356960332477945,2022-11-16 17:03:04.837,35.85087651737952,2022-11-16 17:02:45.048,61.472262283205595,2022-11-16 16:58:44.778,87.6035263727297
40,2022-11-17 17:09:27.056,9.565470787327275,2022-11-17 17:06:58.507,39.25724685124568,2022-11-17 16:53:42.037,68.35009049831595,2022-11-17 16:57:47.963,94.28856428540938,2022-11-16 17:05:16.584,9.847082008779914,2022-11-16 17:05:01.976,35.46846777460599,2022-11-16 17:04:46.666,60.96238395950756,2022-11-16 17:00:41.952,87.4760567918052
41,2022-11-17 17:11:38.086,9.416265882483463,2022-11-17 17:09:09.952,39.406451756089496,2022-11-17 16:55:53.827,67.10835505106147,2022-11-17 16:59:58.416,93.87465246965789,2022-11-16 17:07:07.711,9.46467326600639,2022-11-16 17:06:55.590,35.08605903183247,2022-11-16 17:06:40.228,60.57997521673404,2022-11-16 17:02:33.925,86.96617846810717
42,2022-11-17 17:13:45.173,9.11785607279584,2022-11-17 17:11:23.264,39.25724685124568,2022-11-17 16:58:05.034,66.55647263005949,2022-11-17 17:02:09.740,97.44715974033201,2022-11-16 17:09:11.899,8.827325361383851,2022-11-16 17:08:52.758,34.44871112720993,2022-11-16 17:08:38.119,59.942627312111505,2022-11-16 17:04:34.846,86.45630014440914
43,2022-11-17 17:15:51.806,9.267060977639652,2022-11-17 17:13:30.797,38.95883704155806,2022-11-17 17:00:17.921,67.60617877156979,2022-11-17 17:04:14.497,97.74556955001964,2022-11-16 17:11:09.075,8.31744703768582,2022-11-16 17:10:54.352,33.9388328035119,2022-11-16 17:10:42.673,59.43274898841347,2022-11-16 17:06:28.289,86.0738914016356
44,2022-11-17 17:18:01.319,9.714675692171085,2022-11-17 17:15:37.904,39.108041946401876,2022-11-17 17:02:23.789,67.60617877156979,2022-11-17 17:06:24.143,98.79000388392632,2022-11-16 17:13:01.783,8.31744703768582,2022-11-16 17:12:46.909,33.81136322258739,2022-11-16 17:12:35.327,59.30527940748896,2022-11-16 17:08:26.550,85.56401307793759
45,2022-11-17 17:20:07.647,10.16229040670252,2022-11-17 17:17:46.056,39.406451756089496,2022-11-17 17:04:30.997,68.05379348610123,2022-11-17 17:08:33.759,99.0,2022-11-16 17:14:58.982,8.189977456761312,2022-11-16 17:14:44.249,33.683893641662884,2022-11-16 17:14:32.495,59.177809826564456,2022-11-16 17:10:31.059,84.92666517331504
